  0.1000000E-03  0.1000000E+07         300          17
 -0.1999608856E+00 -0.4535066363E-01  0.9889131832E+00  0.5944468358E-01  0.1501734689E+01 -0.1968234441E-01
 -0.1997576234E+00 -0.4713093490E-01  0.9885094364E+00  0.6176497988E-01  0.1501981023E+01 -0.2043076346E-01
 -0.1995380897E+00 -0.4898109193E-01  0.9880675961E+00  0.6417393399E-01  0.1502238288E+01 -0.2120711593E-01
 -0.1993009817E+00 -0.5090387815E-01  0.9875870904E+00  0.6667663237E-01  0.1502513530E+01 -0.2200906453E-01
 -0.1990448927E+00 -0.5290214465E-01  0.9870719786E+00  0.6927385894E-01  0.1502816089E+01 -0.2284251587E-01
 -0.1987683032E+00 -0.5497885447E-01  0.9865143418E+00  0.7197385070E-01  0.1503141822E+01 -0.2369822746E-01
 -0.1984695720E+00 -0.5713708695E-01  0.9859089379E+00  0.7477970452E-01  0.1503487136E+01 -0.2457684643E-01
 -0.1981469266E+00 -0.5938004232E-01  0.9852552854E+00  0.7769512231E-01  0.1503857592E+01 -0.2547792349E-01
 -0.1977984528E+00 -0.6171104643E-01  0.9845477492E+00  0.8072283282E-01  0.1504251357E+01 -0.2640312465E-01
 -0.1974220828E+00 -0.6413355570E-01  0.9837876731E+00  0.8386689206E-01  0.1504677927E+01 -0.2735426107E-01
 -0.1970155834E+00 -0.6665116223E-01  0.9829712387E+00  0.8712955753E-01  0.1505137062E+01 -0.2833387018E-01
 -0.1965765429E+00 -0.6926759912E-01  0.9820980442E+00  0.9051158900E-01  0.1505637166E+01 -0.2934704149E-01
 -0.1961023560E+00 -0.7198674603E-01  0.9811738056E+00  0.9400767222E-01  0.1506189736E+01 -0.3041275205E-01
 -0.1955902095E+00 -0.7481263491E-01  0.9801874759E+00  0.9763332029E-01  0.1506795661E+01 -0.3151028951E-01
 -0.1950370643E+00 -0.7774945598E-01  0.9791361418E+00  0.1013999574E+00  0.1507463894E+01 -0.3263232972E-01
 -0.1944396386E+00 -0.8080156398E-01  0.9780017230E+00  0.1053073885E+00  0.1508182916E+01 -0.3377825775E-01
 -0.1937943875E+00 -0.8397348455E-01  0.9767819167E+00  0.1093606150E+00  0.1508962751E+01 -0.3494729596E-01
 -0.1930974826E+00 -0.8726992104E-01  0.9754612403E+00  0.1135586369E+00  0.1509798151E+01 -0.3614949758E-01
 -0.1923447887E+00 -0.9069576139E-01  0.9740311876E+00  0.1179042261E+00  0.1510692198E+01 -0.3738204681E-01
 -0.1915318399E+00 -0.9425608544E-01  0.9724945016E+00  0.1224052625E+00  0.1511664591E+01 -0.3864624931E-01
 -0.1906538127E+00 -0.9795617245E-01  0.9708371280E+00  0.1270646755E+00  0.1512712653E+01 -0.3994281638E-01
 -0.1897054973E+00 -0.1018015089E+00  0.9690617772E+00  0.1318891234E+00  0.1513858603E+01 -0.4127213388E-01
 -0.1886812669E+00 -0.1057977966E+00  0.9671697688E+00  0.1368881194E+00  0.1515109951E+01 -0.4263707399E-01
 -0.1875750445E+00 -0.1099509614E+00  0.9651250873E+00  0.1420726973E+00  0.1516452169E+01 -0.4401121904E-01
 -0.1863802664E+00 -0.1142671615E+00  0.9629051488E+00  0.1474331485E+00  0.1517888541E+01 -0.4540525102E-01
 -0.1850898435E+00 -0.1187527970E+00  0.9604944407E+00  0.1529768090E+00  0.1519423497E+01 -0.4680747477E-01
 -0.1836961191E+00 -0.1234145191E+00  0.9578823504E+00  0.1587049082E+00  0.1521065816E+01 -0.4821968349E-01
 -0.1821908238E+00 -0.1282592403E+00  0.9550593828E+00  0.1646178162E+00  0.1522822360E+01 -0.4964498951E-01
 -0.1805650260E+00 -0.1332941444E+00  0.9520200890E+00  0.1707119677E+00  0.1524699137E+01 -0.5108440295E-01
 -0.1788090793E+00 -0.1385266971E+00  0.9487427202E+00  0.1770027184E+00  0.1526707611E+01 -0.5251623843E-01
 -0.1769125648E+00 -0.1439646572E+00  0.9452190542E+00  0.1835077420E+00  0.1528860963E+01 -0.5392793378E-01
 -0.1748642299E+00 -0.1496160881E+00  0.9414196446E+00  0.1902277422E+00  0.1531149574E+01 -0.5531511930E-01
 -0.1726519208E+00 -0.1554893698E+00  0.9373135740E+00  0.1971516249E+00  0.1533594441E+01 -0.5665494336E-01
 -0.1702625112E+00 -0.1615932112E+00  0.9328730571E+00  0.2042760893E+00  0.1536193225E+01 -0.5794195156E-01
 -0.1676818237E+00 -0.1679366631E+00  0.9280856219E+00  0.2115979821E+00  0.1538957865E+01 -0.5916737831E-01
 -0.1648945460E+00 -0.1745291315E+00  0.9229337856E+00  0.2191212150E+00  0.1541903970E+01 -0.6031485830E-01
 -0.1618841401E+00 -0.1813803917E+00  0.9173968779E+00  0.2268422867E+00  0.1545032912E+01 -0.6137240818E-01
 -0.1586327441E+00 -0.1885006029E+00  0.9114792372E+00  0.2347704616E+00  0.1548362169E+01 -0.6232572155E-01
 -0.1551210661E+00 -0.1959003228E+00  0.9051302990E+00  0.2429011057E+00  0.1551893184E+01 -0.6315465142E-01
 -0.1513282699E+00 -0.2035905237E+00  0.8982982201E+00  0.2512211481E+00  0.1555626196E+01 -0.6382488839E-01
 -0.1472318514E+00 -0.2115826088E+00  0.8909586318E+00  0.2597195100E+00  0.1559584595E+01 -0.6430762893E-01
 -0.1428075049E+00 -0.2198884286E+00  0.8830739395E+00  0.2683906840E+00  0.1563766302E+01 -0.6458633180E-01
 -0.1380289789E+00 -0.2285202990E+00  0.8746053079E+00  0.2772406180E+00  0.1568173421E+01 -0.6460434544E-01
 -0.1328679206E+00 -0.2374910194E+00  0.8655162615E+00  0.2862640541E+00  0.1572807923E+01 -0.6432689121E-01
 -0.1272937073E+00 -0.2468138916E+00  0.8557531208E+00  0.2954474235E+00  0.1577651171E+01 -0.6371264435E-01
 -0.1212732650E+00 -0.2565027395E+00  0.8452663020E+00  0.3047771862E+00  0.1582680973E+01 -0.6270955247E-01
 -0.1147708720E+00 -0.2665719297E+00  0.8339741779E+00  0.3142065979E+00  0.1587860143E+01 -0.6127901728E-01
 -0.1077479470E+00 -0.2770363928E+00  0.8218116860E+00  0.3236821627E+00  0.1593159156E+01 -0.5937281936E-01
 -0.1001628201E+00 -0.2879116456E+00  0.8087588418E+00  0.3331383009E+00  0.1598546009E+01 -0.5697410530E-01
 -0.9197048589E-01 -0.2992138139E+00  0.7947821884E+00  0.3424934174E+00  0.1603968429E+01 -0.5408002306E-01
 -0.8312233583E-01 -0.3109596565E+00  0.7798440552E+00  0.3516907068E+00  0.1609388669E+01 -0.5064285526E-01
 -0.7356587035E-01 -0.3231665902E+00  0.7639651182E+00  0.3606778531E+00  0.1614798227E+01 -0.4665121665E-01
 -0.6324438711E-01 -0.3358527154E+00  0.7471512551E+00  0.3694202433E+00  0.1620162461E+01 -0.4208401539E-01
 -0.5209664464E-01 -0.3490368431E+00  0.7293783739E+00  0.3779197837E+00  0.1625451806E+01 -0.3686410661E-01
 -0.4005649890E-01 -0.3627385228E+00  0.7105780123E+00  0.3861800478E+00  0.1630614463E+01 -0.3090131280E-01
 -0.2705251092E-01 -0.3769780712E+00  0.6906434002E+00  0.3941701406E+00  0.1635557088E+01 -0.2410051617E-01
 -0.1300752281E-01 -0.3917766028E+00  0.6694491390E+00  0.4018017278E+00  0.1640144204E+01 -0.1636972723E-01
  0.2161799939E-02 -0.4071560609E+00  0.6468790700E+00  0.4089221209E+00  0.1644210584E+01 -0.7684418251E-02
  0.1854546300E-01 -0.4231392502E+00  0.6228584006E+00  0.4153162406E+00  0.1647572086E+01  0.1965620449E-02
  0.3624067719E-01 -0.4397498704E+00  0.5974068906E+00  0.4207449804E+00  0.1650039123E+01  0.1252825986E-01
  0.5535243529E-01 -0.4570125519E+00  0.5706082596E+00  0.4249804727E+00  0.1651429144E+01  0.2389206135E-01
  0.7599413501E-01 -0.4749528917E+00  0.5426064207E+00  0.4278419934E+00  0.1651605577E+01  0.3595539104E-01
  0.9828825180E-01 -0.4935974919E+00  0.5135468483E+00  0.4292095586E+00  0.1650449896E+01  0.4860806995E-01
  0.1223670656E+00 -0.5129739985E+00  0.4835872655E+00  0.4289952128E+00  0.1647852192E+01  0.6172755375E-01
  0.1483734456E+00 -0.5331111431E+00  0.4528621505E+00  0.4271336460E+00  0.1643717629E+01  0.7518927821E-01
  0.1764616981E+00 -0.5540387851E+00  0.4214888403E+00  0.4235474115E+00  0.1637952610E+01  0.8882126450E-01
  0.2067984818E+00 -0.5757879560E+00  0.3895817563E+00  0.4181234730E+00  0.1630442616E+01  0.1024569796E+00
  0.2395637972E+00 -0.5983909055E+00  0.3573013912E+00  0.4107319805E+00  0.1621080221E+01  0.1159026461E+00
  0.2749520539E+00 -0.6218811491E+00  0.3248646501E+00  0.4012361444E+00  0.1609799200E+01  0.1289295303E+00
  0.3131732245E+00 -0.6462935183E+00  0.2925665377E+00  0.3895326120E+00  0.1596588336E+01  0.1412605159E+00
  0.3544540906E+00 -0.6716642118E+00  0.2607616016E+00  0.3755707379E+00  0.1581497499E+01  0.1526039012E+00
  0.3990395880E+00 -0.6980308491E+00  0.2298489783E+00  0.3593903898E+00  0.1564649881E+01  0.1626688871E+00
  0.4471942604E+00 -0.7254325268E+00  0.2002382558E+00  0.3411228960E+00  0.1546234585E+01  0.1711924307E+00
  0.4992038287E+00 -0.7539098761E+00  0.1723120029E+00  0.3209949287E+00  0.1526507599E+01  0.1779544186E+00
  0.5553768864E+00 -0.7835051231E+00  0.1464154777E+00  0.2993119836E+00  0.1505757430E+01  0.1828012245E+00
  0.6160467307E+00 -0.8142621518E+00  0.1228215860E+00  0.2764501911E+00  0.1484314683E+01  0.1856522309E+00
  0.6815733402E+00 -0.8462265687E+00  0.1017310511E+00  0.2528311548E+00  0.1462519850E+01  0.1864949283E+00
  0.7523455103E+00 -0.8794457705E+00  0.8325367658E-01  0.2288896125E+00  0.1440701175E+01  0.1853908786E+00
  0.8287831607E+00 -0.9139690149E+00  0.6742261665E-01  0.2050673295E+00  0.1419167563E+01  0.1824706298E+00
  0.9113398265E+00 -0.9498474927E+00  0.5418191739E-01  0.1817949504E+00  0.1398196693E+01  0.1779272833E+00
  0.1000505349E+01 -0.9871344047E+00  0.4339633802E-01  0.1594690836E+00  0.1378014637E+01  0.1720016140E+00
  0.1096808784E+01 -0.1025885040E+01  0.3486447319E-01  0.1384288621E+00  0.1358787140E+01  0.1649659239E+00
  0.1200821538E+01 -0.1066156858E+01  0.2832977973E-01  0.1189493720E+00  0.1340614491E+01  0.1571079533E+00
  0.1313160759E+01 -0.1108009573E+01  0.2350007799E-01  0.1012201214E+00  0.1323535491E+01  0.1487102615E+00
  0.1434493002E+01 -0.1151505246E+01  0.2006455362E-01  0.8534635475E-01  0.1307532567E+01  0.1400335603E+00
  0.1565538178E+01 -0.1196708371E+01  0.1772241079E-01  0.7135363433E-01  0.1292542384E+01  0.1313031994E+00
  0.1707073833E+01 -0.1243685975E+01  0.1619956882E-01  0.5919788074E-01  0.1278472896E+01  0.1226988933E+00
  0.1859939753E+01 -0.1292507717E+01  0.1525446856E-01  0.4877656019E-01  0.1265217249E+01  0.1143545855E+00
  0.2025042952E+01 -0.1343245991E+01  0.1469262338E-01  0.3994944513E-01  0.1252668574E+01  0.1063598562E+00
  0.2203363055E+01 -0.1395976029E+01  0.1436549700E-01  0.3255652168E-01  0.1240729171E+01  0.9876640793E-01
  0.2395958105E+01 -0.1450776022E+01  0.1416551449E-01  0.2642975112E-01  0.1229317310E+01  0.9159654696E-01
  0.2603970846E+01 -0.1507727225E+01  0.1401456878E-01  0.2140097485E-01  0.1218369441E+01  0.8485136000E-01
  0.2828635502E+01 -0.1566914087E+01  0.1386217302E-01  0.1731152255E-01  0.1207838105E+01  0.7852076487E-01
  0.3071285096E+01 -0.1628424370E+01  0.1367783013E-01  0.1401477231E-01  0.1197692273E+01  0.7258697494E-01
  0.3333359367E+01 -0.1692349280E+01  0.1344427522E-01  0.1137694988E-01  0.1187912493E+01  0.6702955616E-01
  0.3616413305E+01 -0.1758783607E+01  0.1315621922E-01  0.9277782763E-02  0.1178487548E+01  0.6182870141E-01
  0.3922126383E+01 -0.1827825859E+01  0.1281640064E-01  0.7614261114E-02  0.1169411798E+01  0.5696636204E-01
  0.4252312519E+01 -0.1899578411E+01  0.1243312852E-01  0.6297187533E-02  0.1160682303E+01  0.5242552424E-01
  0.4608930839E+01 -0.1974147659E+01  0.1201547824E-01  0.5252190639E-02  0.1152296419E+01  0.4819068010E-01
  0.4994097302E+01 -0.2051644174E+01  0.1157649765E-01  0.4417813222E-02  0.1144250089E+01  0.4424803296E-01
  0.5410097256E+01 -0.2132182867E+01  0.1112762271E-01  0.3747748520E-02  0.1136539737E+01  0.4058386907E-01
  0.5859398993E+01 -0.2215883161E+01  0.1067970741E-01  0.3204492305E-02  0.1129160450E+01  0.3718401027E-01
  0.6344668402E+01 -0.2302869168E+01  0.1024192548E-01  0.2757777071E-02  0.1122105648E+01  0.3403490493E-01
  0.6868784779E+01 -0.2393269870E+01  0.9819407852E-02  0.2385781508E-02  0.1115368087E+01  0.3112329259E-01
  0.7434857916E+01 -0.2487219313E+01  0.9415205864E-02  0.2073962597E-02  0.1108941260E+01  0.2843587904E-01
  0.8046246553E+01 -0.2584856806E+01  0.9032438708E-02  0.1810394205E-02  0.1102817285E+01  0.2595880987E-01
  0.8706578301E+01 -0.2686327125E+01  0.8674772355E-02  0.1583811685E-02  0.1096986512E+01  0.2367886474E-01
  0.9419771174E+01 -0.2791780731E+01  0.8340680106E-02  0.1388596255E-02  0.1091439710E+01  0.2158364338E-01
  0.1019005683E+02 -0.2901373990E+01  0.8028688673E-02  0.1220660506E-02  0.1086168238E+01  0.1966089565E-01
  0.1102200568E+02 -0.3015269408E+01  0.7739098474E-02  0.1076016645E-02  0.1081162404E+01  0.1789857017E-01
  0.1192055401E+02 -0.3133635868E+01  0.7471725589E-02  0.9503271486E-03  0.1076412166E+01  0.1628461877E-01
  0.1289103327E+02 -0.3256648884E+01  0.7223324470E-02  0.8400350645E-03  0.1071907386E+01  0.1480849145E-01
  0.1393920170E+02 -0.3384490860E+01  0.6991522179E-02  0.7424507678E-03  0.1067638050E+01  0.1346022567E-01
  0.1507127850E+02 -0.3517351360E+01  0.6774819667E-02  0.6579681208E-03  0.1063594612E+01  0.1223035603E-01
  0.1629398074E+02 -0.3655427390E+01  0.6574357029E-02  0.5866856485E-03  0.1059767439E+01  0.1110882693E-01
  0.1761456320E+02 -0.3798923688E+01  0.6390124973E-02  0.5244160878E-03  0.1056146439E+01  0.1008656684E-01
  0.1904086141E+02 -0.3948053032E+01  0.6219375599E-02  0.4681021330E-03  0.1052721252E+01  0.9155841479E-02
  0.2058133819E+02 -0.4103036550E+01  0.6058136789E-02  0.4171449273E-03  0.1049482433E+01  0.8309553572E-02
  0.2224513378E+02 -0.4264104052E+01  0.5904630380E-02  0.3739945154E-03  0.1046421670E+01  0.7540904185E-02
  0.2404212017E+02 -0.4431494369E+01  0.5763340482E-02  0.3381579675E-03  0.1043530115E+01  0.6842268841E-02
  0.2598295958E+02 -0.4605455706E+01  0.5633473055E-02  0.3055445869E-03  0.1040798244E+01  0.6207470722E-02
