  0.1000000E-03  0.1000000E+07         300          17
 -0.3001259323E+01 -0.1758999482E+01  0.2892146432E+01  0.8851295673E+00  0.1378731247E+01  0.1730791039E+00
 -0.2982147565E+01 -0.1828050208E+01  0.2864540737E+01  0.9185703763E+00  0.1371245099E+01  0.1776738625E+00
 -0.2961505865E+01 -0.1899811567E+01  0.2834703856E+01  0.9521904387E+00  0.1363367908E+01  0.1818220008E+00
 -0.2939211748E+01 -0.1974389967E+01  0.2802372501E+01  0.9863764929E+00  0.1355125518E+01  0.1856016197E+00
 -0.2915132934E+01 -0.2051895994E+01  0.2766724528E+01  0.1020800564E+01  0.1346364296E+01  0.1888941968E+00
 -0.2889126554E+01 -0.2132444573E+01  0.2727796713E+01  0.1054733654E+01  0.1337228479E+01  0.1914271652E+00
 -0.2861038302E+01 -0.2216155141E+01  0.2685984033E+01  0.1088106532E+01  0.1328017216E+01  0.1931363356E+00
 -0.2830701518E+01 -0.2303151824E+01  0.2641108616E+01  0.1121590988E+01  0.1318984917E+01  0.1942074555E+00
 -0.2797936203E+01 -0.2393563622E+01  0.2591525840E+01  0.1155433379E+01  0.1310042672E+01  0.1949103364E+00
 -0.2762547946E+01 -0.2487524596E+01  0.2535075825E+01  0.1188140187E+01  0.1300876558E+01  0.1952715483E+00
 -0.2724326776E+01 -0.2585174073E+01  0.2471115581E+01  0.1215764282E+01  0.1291254319E+01  0.1947968550E+00
 -0.2683045909E+01 -0.2686656847E+01  0.2402525590E+01  0.1234681264E+01  0.1281559373E+01  0.1928692237E+00
 -0.2638460412E+01 -0.2792123396E+01  0.2333696469E+01  0.1243526570E+01  0.1272524333E+01  0.1891690946E+00
 -0.2590305740E+01 -0.2901730107E+01  0.2271138899E+01  0.1242826909E+01  0.1265372436E+01  0.1835198777E+00
 -0.2538296171E+01 -0.3015639504E+01  0.2222054200E+01  0.1241683479E+01  0.1262074530E+01  0.1772077860E+00
 -0.2482123114E+01 -0.3134020492E+01  0.2180795301E+01  0.1256226641E+01  0.1262919913E+01  0.1736720467E+00
 -0.2421453269E+01 -0.3257048607E+01  0.2125350547E+01  0.1292129744E+01  0.1264754549E+01  0.1758893871E+00
 -0.2355926660E+01 -0.3384906275E+01  0.2031696908E+01  0.1328166880E+01  0.1262004928E+01  0.1829352733E+00
 -0.2285154490E+01 -0.3517783082E+01  0.1915540624E+01  0.1321717006E+01  0.1253130549E+01  0.1875165269E+00
 -0.2208716839E+01 -0.3655876059E+01  0.1824773063E+01  0.1281479458E+01  0.1245456584E+01  0.1871410866E+00
 -0.2126160174E+01 -0.3799389971E+01  0.1760977389E+01  0.1245906919E+01  0.1241900485E+01  0.1875498884E+00
 -0.2036994651E+01 -0.3948537619E+01  0.1698069101E+01  0.1225044690E+01  0.1238543126E+01  0.1924256449E+00
 -0.1940691216E+01 -0.4103540160E+01  0.1624516644E+01  0.1203033622E+01  0.1231542090E+01  0.1995636695E+00
 -0.1836678462E+01 -0.4264627431E+01  0.1546173868E+01  0.1172339443E+01  0.1221299559E+01  0.2066879748E+00
 -0.1724339241E+01 -0.4432038294E+01  0.1465373387E+01  0.1129009661E+01  0.1207548611E+01  0.2128599434E+00
 -0.1603006998E+01 -0.4606020984E+01  0.1390635312E+01  0.1070003712E+01  0.1190981973E+01  0.2161061259E+00
 -0.1471961822E+01 -0.4786833483E+01  0.1328738727E+01  0.1001423330E+01  0.1173414749E+01  0.2159300379E+00
 -0.1330426167E+01 -0.4974743900E+01  0.1279345310E+01  0.9289459624E+00  0.1155796345E+01  0.2126613807E+00
