  0.1000000E-03  0.1000000E+07         300          17
 -0.8974220828E+00 -0.1353930620E+00  0.2213986525E+01  0.2103777205E+00  0.1794070419E+01  0.8600843011E-01
 -0.8970155834E+00 -0.1407080092E+00  0.2212230327E+01  0.2183675044E+00  0.1793012938E+01  0.8916855073E-01
 -0.8965765429E+00 -0.1462315981E+00  0.2210401451E+01  0.2266619806E+00  0.1791951056E+01  0.9243306757E-01
 -0.8961023560E+00 -0.1519720194E+00  0.2208420434E+01  0.2353395981E+00  0.1790817457E+01  0.9586310157E-01
 -0.8955902095E+00 -0.1579377848E+00  0.2206278624E+01  0.2444311683E+00  0.1789609237E+01  0.9948393490E-01
 -0.8950370643E+00 -0.1641377404E+00  0.2203905660E+01  0.2537728332E+00  0.1788262729E+01  0.1031500825E+00
 -0.8944396386E+00 -0.1705810795E+00  0.2201221894E+01  0.2634352399E+00  0.1786705103E+01  0.1069261214E+00
 -0.8937943875E+00 -0.1772773563E+00  0.2198207438E+01  0.2734440408E+00  0.1784925629E+01  0.1108292982E+00
 -0.8930974826E+00 -0.1842365000E+00  0.2194946398E+01  0.2837993004E+00  0.1783012105E+01  0.1148444715E+00
 -0.8923447887E+00 -0.1914688296E+00  0.2191430379E+01  0.2944117611E+00  0.1780954920E+01  0.1188796640E+00
 -0.8915318399E+00 -0.1989850693E+00  0.2187616000E+01  0.3055515361E+00  0.1778737323E+01  0.1232025075E+00
 -0.8906538127E+00 -0.2067963641E+00  0.2183493329E+01  0.3170954591E+00  0.1776343521E+01  0.1276778082E+00
 -0.8897054973E+00 -0.2149142966E+00  0.2179057485E+01  0.3290937872E+00  0.1773794233E+01  0.1323459200E+00
 -0.8886812669E+00 -0.2233509040E+00  0.2174123077E+01  0.3412189760E+00  0.1770925579E+01  0.1369241160E+00
 -0.8875750445E+00 -0.2321186963E+00  0.2168880187E+01  0.3537269805E+00  0.1767870855E+01  0.1416144317E+00
 -0.8863802664E+00 -0.2412306743E+00  0.2163437636E+01  0.3665328288E+00  0.1764745481E+01  0.1462994262E+00
 -0.8850898435E+00 -0.2507003491E+00  0.2157696734E+01  0.3798826741E+00  0.1761498255E+01  0.1512068025E+00
 -0.8836961191E+00 -0.2605417625E+00  0.2151496452E+01  0.3937269656E+00  0.1757983908E+01  0.1562973693E+00
 -0.8821908238E+00 -0.2707695074E+00  0.2144668287E+01  0.4080720508E+00  0.1754064785E+01  0.1615725438E+00
 -0.8805650260E+00 -0.2813987493E+00  0.2137545013E+01  0.4225673200E+00  0.1750037980E+01  0.1666392394E+00
 -0.8788090793E+00 -0.2924452494E+00  0.2129937572E+01  0.4378470179E+00  0.1745818212E+01  0.1721017935E+00
 -0.8769125648E+00 -0.3039253874E+00  0.2121533080E+01  0.4534843672E+00  0.1741092564E+01  0.1776300194E+00
 -0.8748642299E+00 -0.3158561860E+00  0.2112443248E+01  0.4692715238E+00  0.1735932544E+01  0.1829990762E+00
 -0.8726519208E+00 -0.3282553363E+00  0.2103022673E+01  0.4851647163E+00  0.1730694053E+01  0.1881111132E+00
 -0.8702625112E+00 -0.3411412237E+00  0.2093154741E+01  0.5016746729E+00  0.1725326570E+01  0.1934231306E+00
 -0.8676818237E+00 -0.3545329554E+00  0.2082295828E+01  0.5187019302E+00  0.1719375086E+01  0.1988798353E+00
 -0.8648945460E+00 -0.3684503887E+00  0.2070602431E+01  0.5358006584E+00  0.1712960768E+01  0.2040781743E+00
 -0.8618841401E+00 -0.3829141603E+00  0.2058349087E+01  0.5533550100E+00  0.1706385348E+01  0.2093166029E+00
 -0.8586327441E+00 -0.3979457172E+00  0.2045340570E+01  0.5711250170E+00  0.1699495323E+01  0.2143399758E+00
 -0.8551210661E+00 -0.4135673481E+00  0.2031567944E+01  0.5894157432E+00  0.1692342384E+01  0.2194212963E+00
 -0.8513282699E+00 -0.4298022168E+00  0.2016571610E+01  0.6080700504E+00  0.1684527368E+01  0.2244339392E+00
 -0.8472318514E+00 -0.4466743963E+00  0.2000394243E+01  0.6269101810E+00  0.1676147019E+01  0.2292513505E+00
 -0.8428075049E+00 -0.4642089048E+00  0.1983300180E+01  0.6458890965E+00  0.1667478576E+01  0.2337453402E+00
 -0.8380289789E+00 -0.4824317424E+00  0.1965025646E+01  0.6649291825E+00  0.1658348132E+01  0.2379480207E+00
 -0.8328679206E+00 -0.5013699299E+00  0.1945607835E+01  0.6838526702E+00  0.1648748254E+01  0.2417031702E+00
 -0.8272937073E+00 -0.5210515489E+00  0.1925026541E+01  0.7025563437E+00  0.1638696418E+01  0.2449018511E+00
 -0.8212732650E+00 -0.5415057833E+00  0.1903434242E+01  0.7209810613E+00  0.1628383405E+01  0.2475025290E+00
 -0.8147708720E+00 -0.5627629627E+00  0.1880976725E+01  0.7394777257E+00  0.1618020922E+01  0.2497353550E+00
 -0.8077479470E+00 -0.5848546071E+00  0.1857303986E+01  0.7578263375E+00  0.1607301734E+01  0.2514482844E+00
 -0.8001628201E+00 -0.6078134741E+00  0.1832598038E+01  0.7759759881E+00  0.1596483145E+01  0.2525274283E+00
 -0.7919704859E+00 -0.6316736071E+00  0.1806851910E+01  0.7940604558E+00  0.1585718276E+01  0.2530848888E+00
 -0.7831223358E+00 -0.6564703860E+00  0.1779988905E+01  0.8121606156E+00  0.1574950867E+01  0.2531998502E+00
 -0.7735658703E+00 -0.6822405793E+00  0.1751854803E+01  0.8305041156E+00  0.1564258527E+01  0.2529045873E+00
 -0.7632443871E+00 -0.7090223992E+00  0.1721752674E+01  0.8491082261E+00  0.1553523985E+01  0.2523609142E+00
 -0.7520966446E+00 -0.7368555577E+00  0.1689210758E+01  0.8670557354E+00  0.1542399677E+01  0.2512616401E+00
 -0.7400564989E+00 -0.7657813258E+00  0.1654852830E+01  0.8837794546E+00  0.1531267560E+01  0.2491791086E+00
 -0.7270525109E+00 -0.7958425947E+00  0.1618895914E+01  0.8997302399E+00  0.1520579509E+01  0.2464657913E+00
 -0.7130075228E+00 -0.8270839393E+00  0.1580449171E+01  0.9146559006E+00  0.1509901826E+01  0.2433125421E+00
 -0.6978382001E+00 -0.8595516842E+00  0.1539161839E+01  0.9272887083E+00  0.1499064539E+01  0.2393227974E+00
 -0.6814545370E+00 -0.8932939726E+00  0.1496019319E+01  0.9358538968E+00  0.1488325702E+01  0.2339443293E+00
 -0.6637593228E+00 -0.9283608375E+00  0.1453503670E+01  0.9394810258E+00  0.1478283668E+01  0.2266203687E+00
 -0.6446475647E+00 -0.9648042762E+00  0.1414263155E+01  0.9396189742E+00  0.1470222213E+01  0.2174483646E+00
 -0.6240058650E+00 -0.1002678327E+01  0.1380425221E+01  0.9381118739E+00  0.1465181355E+01  0.2069106710E+00
 -0.6017117482E+00 -0.1042039149E+01  0.1354848742E+01  0.9409120038E+00  0.1465061830E+01  0.1964166254E+00
 -0.5776329344E+00 -0.1082945108E+01  0.1331775702E+01  0.9586051764E+00  0.1470154736E+01  0.1903316472E+00
 -0.5516265544E+00 -0.1125456858E+01  0.1294084149E+01  0.9934516928E+00  0.1476037160E+01  0.1924396061E+00
 -0.5235383019E+00 -0.1169637435E+01  0.1222557856E+01  0.1028192129E+01  0.1474863225E+01  0.2019337001E+00
 -0.4932015182E+00 -0.1215552352E+01  0.1131195176E+01  0.1022981449E+01  0.1462585547E+01  0.2069515799E+00
 -0.4604362028E+00 -0.1263269689E+01  0.1065423440E+01  0.9876608979E+00  0.1451581374E+01  0.2014788296E+00
 -0.4250479461E+00 -0.1312860204E+01  0.1028305543E+01  0.9563847314E+00  0.1448913044E+01  0.1931479903E+00
 -0.3868267755E+00 -0.1364397428E+01  0.1000433745E+01  0.9442910651E+00  0.1452701859E+01  0.1894136040E+00
 -0.3455459094E+00 -0.1417957780E+01  0.9649264364E+00  0.9458590956E+00  0.1457588565E+01  0.1923596325E+00
 -0.3009604120E+00 -0.1473620681E+01  0.9159357845E+00  0.9527609728E+00  0.1460576836E+01  0.2013749341E+00
 -0.2528057396E+00 -0.1531468668E+01  0.8511435948E+00  0.9529816478E+00  0.1458026784E+01  0.2147373885E+00
 -0.2007961713E+00 -0.1591587516E+01  0.7805017188E+00  0.9372936399E+00  0.1449341799E+01  0.2278671829E+00
 -0.1446231136E+00 -0.1654066371E+01  0.7137397494E+00  0.9088574961E+00  0.1437107085E+01  0.2389878806E+00
 -0.8395326929E-01 -0.1718997876E+01  0.6531071318E+00  0.8724849129E+00  0.1422320093E+01  0.2482276924E+00
 -0.1842665985E-01 -0.1786478312E+01  0.5994390369E+00  0.8318637800E+00  0.1406056636E+01  0.2554726384E+00
  0.5234551028E-01 -0.1856607738E+01  0.5509902377E+00  0.7901854113E+00  0.1388852410E+01  0.2615079015E+00
  0.1287831607E+00 -0.1929490143E+01  0.5044971128E+00  0.7472439406E+00  0.1369890299E+01  0.2669296616E+00
  0.2113398265E+00 -0.2005233596E+01  0.4599370056E+00  0.6997677221E+00  0.1348123905E+01  0.2704778154E+00
  0.3005053494E+00 -0.2083950410E+01  0.4206172327E+00  0.6473593302E+00  0.1324581707E+01  0.2706068458E+00
  0.3968087842E+00 -0.2165757307E+01  0.3885921911E+00  0.5918731119E+00  0.1300676811E+01  0.2668682126E+00
  0.5008215376E+00 -0.2250775589E+01  0.3640071167E+00  0.5359351767E+00  0.1277635499E+01  0.2599196227E+00
  0.6131607589E+00 -0.2339131322E+01  0.3466893042E+00  0.4808845912E+00  0.1256028820E+01  0.2500881256E+00
  0.7344930016E+00 -0.2430955519E+01  0.3358402170E+00  0.4282538221E+00  0.1236301859E+01  0.2380962047E+00
  0.8655381785E+00 -0.2526384338E+01  0.3308205560E+00  0.3794703375E+00  0.1218974084E+01  0.2245193981E+00
  0.1007073833E+01 -0.2625559281E+01  0.3304679955E+00  0.3353991696E+00  0.1204157467E+01  0.2100087961E+00
  0.1159939753E+01 -0.2728627403E+01  0.3326893903E+00  0.2965904956E+00  0.1191582680E+01  0.1956253205E+00
  0.1325042952E+01 -0.2835741536E+01  0.3369683991E+00  0.2626571110E+00  0.1181013469E+01  0.1814176537E+00
  0.1503363055E+01 -0.2947060506E+01  0.3417616949E+00  0.2334718586E+00  0.1172010371E+01  0.1680314701E+00
  0.1695958105E+01 -0.3062749379E+01  0.3467840472E+00  0.2085755914E+00  0.1164355673E+01  0.1554247878E+00
  0.1903970846E+01 -0.3182979698E+01  0.3510154679E+00  0.1874227317E+00  0.1157601885E+01  0.1438856961E+00
  0.2128635502E+01 -0.3307929739E+01  0.3542627209E+00  0.1693056145E+00  0.1151451761E+01  0.1333064220E+00
  0.2371285096E+01 -0.3437784780E+01  0.3564926556E+00  0.1537190535E+00  0.1145739869E+01  0.1235680328E+00
  0.2633359367E+01 -0.3572737370E+01  0.3574504865E+00  0.1401061500E+00  0.1140234139E+01  0.1146542630E+00
  0.2916413305E+01 -0.3712987615E+01  0.3573517047E+00  0.1281112709E+00  0.1134902843E+01  0.1064087579E+00
  0.3222126383E+01 -0.3858743480E+01  0.3564058938E+00  0.1173563669E+00  0.1129681470E+01  0.9869291338E-01
  0.3552312519E+01 -0.4010221090E+01  0.3545811674E+00  0.1076961396E+00  0.1124556476E+01  0.9152584491E-01
  0.3908930839E+01 -0.4167645058E+01  0.3521106744E+00  0.9900027794E-01  0.1119561862E+01  0.8482196475E-01
  0.4294097302E+01 -0.4331248811E+01  0.3491220060E+00  0.9095039935E-01  0.1114625048E+01  0.7851710418E-01
  0.4710097256E+01 -0.4501274941E+01  0.3456807674E+00  0.8353680771E-01  0.1109775404E+01  0.7262075988E-01
  0.5159398993E+01 -0.4677975563E+01  0.3419759876E+00  0.7677664089E-01  0.1105064162E+01  0.6709101078E-01
  0.5644668402E+01 -0.4861612688E+01  0.3380927451E+00  0.7049862491E-01  0.1100451487E+01  0.6189557891E-01
  0.6168784779E+01 -0.5052458615E+01  0.3340120496E+00  0.6469824143E-01  0.1095941071E+01  0.5705771648E-01
  0.6734857916E+01 -0.5250796328E+01  0.3298386162E+00  0.5941241275E-01  0.1091567396E+01  0.5255232350E-01
  0.7346246553E+01 -0.5456919924E+01  0.3256817569E+00  0.5452030677E-01  0.1087308979E+01  0.4833082045E-01
  0.8006578301E+01 -0.5671135042E+01  0.3214879488E+00  0.4998577255E-01  0.1083156097E+01  0.4441086982E-01
  0.8719771174E+01 -0.5893759321E+01  0.3172926622E+00  0.4584492983E-01  0.1079131498E+01  0.4078061480E-01
  0.9490056829E+01 -0.6125122868E+01  0.3132034304E+00  0.4206609400E-01  0.1075243465E+01  0.3739858827E-01
  0.1032200568E+02 -0.6365568750E+01  0.3091803188E+00  0.3855434935E-01  0.1071468149E+01  0.3426253757E-01
  0.1122055401E+02 -0.6615453498E+01  0.3052111533E+00  0.3533424244E-01  0.1067818988E+01  0.3137021195E-01
  0.1219103327E+02 -0.6875147643E+01  0.3013265438E+00  0.3243122976E-01  0.1064312593E+01  0.2870364046E-01
  0.1323920170E+02 -0.7145036259E+01  0.2975820608E+00  0.2976058740E-01  0.1060934230E+01  0.2623107776E-01
  0.1437127850E+02 -0.7425519537E+01  0.2939277139E+00  0.2729895385E-01  0.1057678727E+01  0.2395668779E-01
  0.1559398074E+02 -0.7717013378E+01  0.2903585968E+00  0.2504349415E-01  0.1054548861E+01  0.2187014833E-01
  0.1691456320E+02 -0.8019950008E+01  0.2868909578E+00  0.2303295974E-01  0.1051558131E+01  0.1995793177E-01
  0.1834086141E+02 -0.8334778623E+01  0.2835664146E+00  0.2117280298E-01  0.1048688520E+01  0.1819495621E-01
  0.1988133819E+02 -0.8661966050E+01  0.2803408746E+00  0.1945890371E-01  0.1045937770E+01  0.1658070015E-01
  0.2154513378E+02 -0.9001997443E+01  0.2772056102E+00  0.1788366828E-01  0.1043305719E+01  0.1510549815E-01
  0.2334212017E+02 -0.9355377000E+01  0.2741479530E+00  0.1649727203E-01  0.1040801322E+01  0.1376348151E-01
  0.2528295958E+02 -0.9722628714E+01  0.2712322391E+00  0.1520753286E-01  0.1038407399E+01  0.1252900444E-01
  0.2737916780E+02 -0.1010429714E+02  0.2684124612E+00  0.1402299256E-01  0.1036122600E+01  0.1140233599E-01
  0.2964318247E+02 -0.1050094823E+02  0.2656839445E+00  0.1292538854E-01  0.1033942563E+01  0.1037487769E-01
  0.3208843688E+02 -0.1091317012E+02  0.2629871757E+00  0.1194274234E-01  0.1031868531E+01  0.9449369760E-02
  0.3472943971E+02 -0.1134157407E+02  0.2604410295E+00  0.1106380070E-01  0.1029899116E+01  0.8596665452E-02
  0.3758186109E+02 -0.1178679530E+02  0.2579715885E+00  0.1024931707E-01  0.1028023768E+01  0.7821100106E-02
  0.4066262558E+02 -0.1224949400E+02  0.2555882042E+00  0.9493322255E-02  0.1026238700E+01  0.7114525703E-02
  0.4399001258E+02 -0.1273035626E+02  0.2532554714E+00  0.8757905782E-02  0.1024534382E+01  0.6474916846E-02
  0.4758376481E+02 -0.1323009509E+02  0.2509657340E+00  0.8175652575E-02  0.1022927885E+01  0.5899859396E-02
  0.5146520544E+02 -0.1374945150E+02  0.2488072123E+00  0.7629361996E-02  0.1021400374E+01  0.5368864767E-02
  0.5565736461E+02 -0.1428919561E+02  0.2467384381E+00  0.7108732412E-02  0.1019946207E+01  0.4883362998E-02
  0.6018511608E+02 -0.1485012774E+02  0.2447360383E+00  0.6589812049E-02  0.1018559310E+01  0.4441341574E-02
  0.6507532480E+02 -0.1543307965E+02  0.2427401091E+00  0.6061542682E-02  0.1017235429E+01  0.4045790202E-02
  0.7035700634E+02 -0.1603891573E+02  0.2407655535E+00  0.5674295937E-02  0.1015989732E+01  0.3692912681E-02
  0.7606149902E+02 -0.1666853432E+02  0.2388990609E+00  0.5298223682E-02  0.1014803926E+01  0.3366407399E-02
  0.8222264990E+02 -0.1732286902E+02  0.2370882307E+00  0.4946678361E-02  0.1013676503E+01  0.3069751156E-02
  0.8887701553E+02 -0.1800289008E+02  0.2353371484E+00  0.4614481133E-02  0.1012604298E+01  0.2799460563E-02
  0.9606407893E+02 -0.1870960582E+02  0.2336327222E+00  0.4267981191E-02  0.1011580771E+01  0.2553891454E-02
  0.1038264838E+03 -0.1944406417E+02  0.2318882059E+00  0.3980957532E-02  0.1010609620E+01  0.2339864041E-02
  0.1122102877E+03 -0.2020735419E+02  0.2302622722E+00  0.3761438338E-02  0.1009690940E+01  0.2139191836E-02
  0.1212652349E+03 -0.2100060768E+02  0.2286882968E+00  0.3538109955E-02  0.1008814497E+01  0.1955948781E-02
  0.1310450522E+03 -0.2182500088E+02  0.2271595713E+00  0.3329619215E-02  0.1007979560E+01  0.1789106637E-02
  0.1416077670E+03 -0.2268175619E+02  0.2256828040E+00  0.3136998056E-02  0.1007183903E+01  0.1636280476E-02
  0.1530160523E+03 -0.2357214402E+02  0.2242572216E+00  0.2918132218E-02  0.1006422098E+01  0.1495742724E-02
  0.1653375979E+03 -0.2449748463E+02  0.2228015741E+00  0.2726941387E-02  0.1005695924E+01  0.1373512196E-02
  0.1786455125E+03 -0.2545915012E+02  0.2214221949E+00  0.2562954591E-02  0.1005004644E+01  0.1259493804E-02
  0.1930187572E+03 -0.2645856645E+02  0.2200668609E+00  0.2401157651E-02  0.1004343785E+01  0.1156200580E-02
  0.2085426143E+03 -0.2749721554E+02  0.2187428600E+00  0.2253938694E-02  0.1003712664E+01  0.1062100736E-02
  0.2253091930E+03 -0.2857663752E+02  0.2174555886E+00  0.2113879343E-02  0.1003109077E+01  0.9758713162E-03
  0.2434179762E+03 -0.2969843294E+02  0.2162023615E+00  0.1961443658E-02  0.1002530175E+01  0.8967320649E-03
  0.2629764105E+03 -0.3086426521E+02  0.2149217664E+00  0.1794367521E-02  0.1001973998E+01  0.8278417416E-03
  0.2841005439E+03 -0.3207586302E+02  0.2136526927E+00  0.1720217378E-02  0.1001446317E+01  0.7665680532E-03
  0.3069157143E+03 -0.3333502293E+02  0.2124604823E+00  0.1653853447E-02  0.1000940761E+01  0.7075977777E-03
  0.3315572932E+03 -0.3464361202E+02  0.2113023816E+00  0.1582491697E-02  0.1000454999E+01  0.6530417300E-03
  0.3581714891E+03 -0.3600357067E+02  0.2101730042E+00  0.1514677891E-02  0.9999883782E+00  0.6027705261E-03
  0.3869162146E+03 -0.3741691542E+02  0.2090782441E+00  0.1451024670E-02  0.9995398352E+00  0.5560336987E-03
  0.4179620235E+03 -0.3888574199E+02  0.2080241336E+00  0.1373702604E-02  0.9991074475E+00  0.5121285575E-03
  0.4514931233E+03 -0.4041222835E+02  0.2069804728E+00  0.1254796103E-02  0.9986888238E+00  0.4722430446E-03
  0.4877084671E+03 -0.4199863797E+02  0.2058946410E+00  0.1145593612E-02  0.9982856577E+00  0.4388529872E-03
  0.5268229352E+03 -0.4364732319E+02  0.2048293719E+00  0.1087377708E-02  0.9978994887E+00  0.4085038901E-03
  0.5690686094E+03 -0.4536072867E+02  0.2038038086E+00  0.1037224657E-02  0.9975273911E+00  0.3796452815E-03
  0.6146961501E+03 -0.4714139505E+02  0.2028029921E+00  0.9866534088E-03  0.9971680425E+00  0.3527403525E-03
  0.6639762838E+03 -0.4899196270E+02  0.2018220469E+00  0.9361941878E-03  0.9968207688E+00  0.3278349667E-03
  0.7172014093E+03 -0.5091517566E+02  0.2008592591E+00  0.8854221148E-03  0.9964849129E+00  0.3048079277E-03
  0.7746873323E+03 -0.5291388565E+02  0.1999130976E+00  0.8328626530E-03  0.9961598024E+00  0.2835114138E-03
  0.8367751401E+03 -0.5499105637E+02  0.1989796406E+00  0.7759580346E-03  0.9958447544E+00  0.2638883716E-03
  0.9038332242E+03 -0.5714976784E+02  0.1980503697E+00  0.7159987583E-03  0.9955392349E+00  0.2460960606E-03
  0.9762594673E+03 -0.5939322101E+02  0.1971199323E+00  0.6650516042E-03  0.9952431365E+00  0.2302645929E-03
  0.1054483603E+04 -0.6172474246E+02  0.1961992803E+00  0.6352627437E-03  0.9949564830E+00  0.2159173123E-03
  0.1138969767E+04 -0.6414778938E+02  0.1953034907E+00  0.6209031037E-03  0.9946786958E+00  0.2023569643E-03
  0.1230219248E+04 -0.6666595466E+02  0.1944335135E+00  0.6095778349E-03  0.9944088959E+00  0.1894018449E-03
  0.1328773467E+04 -0.6928297224E+02  0.1935847792E+00  0.5963567654E-03  0.9941464815E+00  0.1770992865E-03
  0.1435217186E+04 -0.7200272263E+02  0.1927531902E+00  0.5797354701E-03  0.9938910210E+00  0.1655299046E-03
  0.1550181977E+04 -0.7482923868E+02  0.1919358021E+00  0.5591000277E-03  0.9936421767E+00  0.1547159385E-03
  0.1674349972E+04 -0.7776671155E+02  0.1911303360E+00  0.5349966289E-03  0.9933996534E+00  0.1446517880E-03
  0.1808457911E+04 -0.8081949692E+02  0.1903344840E+00  0.5080970366E-03  0.9931631715E+00  0.1353297018E-03
  0.1953301508E+04 -0.8399212147E+02  0.1895477422E+00  0.4796276876E-03  0.9929324548E+00  0.1267049120E-03
  0.2109740179E+04 -0.8728928956E+02  0.1887686792E+00  0.4506641214E-03  0.9927072953E+00  0.1187386032E-03
