  0.7735224E+00  0.3210935E-02  0.0000000E+00           4          45
  0.4066299E-03  0.1950906E-01 -0.1522457E-02  0.3585637E-01 -0.1318196E-01  0.4268447E-01 -0.1942187E-01 -0.1903428E-01  0.8988787E-02
  0.2147299E-02  0.1944379E-01 -0.1486824E-02  0.3571813E-01 -0.1313573E-01  0.4257360E-01 -0.1935348E-01 -0.1895425E-01  0.8959855E-02
  0.5298540E-02  0.1932628E-01 -0.1422998E-02  0.3547040E-01 -0.1305248E-01  0.4237380E-01 -0.1923008E-01 -0.1881124E-01  0.8908404E-02
  0.9895107E-02  0.1915636E-01 -0.1331461E-02  0.3511049E-01 -0.1293209E-01  0.4208444E-01 -0.1905102E-01 -0.1860308E-01  0.8833290E-02
  0.1598718E-01  0.1893385E-01 -0.1212972E-02  0.3463627E-01 -0.1277439E-01  0.4170464E-01 -0.1881545E-01 -0.1832816E-01  0.8733702E-02
  0.2364191E-01  0.1865851E-01 -0.1068594E-02  0.3404511E-01 -0.1257919E-01  0.4123324E-01 -0.1852226E-01 -0.1798450E-01  0.8608609E-02
  0.3294489E-01  0.1833008E-01 -0.8997496E-03  0.3333398E-01 -0.1234629E-01  0.4066875E-01 -0.1817020E-01 -0.1756981E-01  0.8456780E-02
  0.4400190E-01  0.1794827E-01 -0.7082920E-03  0.3249964E-01 -0.1207549E-01  0.4000930E-01 -0.1775788E-01 -0.1708168E-01  0.8276837E-02
  0.5694129E-01  0.1751284E-01 -0.4965834E-03  0.3153892E-01 -0.1176662E-01  0.3925265E-01 -0.1728388E-01 -0.1651771E-01  0.8067307E-02
  0.7191678E-01  0.1702355E-01 -0.2675833E-03  0.3044895E-01 -0.1141959E-01  0.3839610E-01 -0.1674684E-01 -0.1587580E-01  0.7826700E-02
  0.8911105E-01  0.1648028E-01 -0.2493941E-04  0.2922763E-01 -0.1103440E-01  0.3743650E-01 -0.1614564E-01 -0.1515445E-01  0.7553616E-02
  0.1087402E+00  0.1588302E-01  0.2269250E-03  0.2787414E-01 -0.1061122E-01  0.3637020E-01 -0.1547955E-01 -0.1435310E-01  0.7246877E-02
  0.1310591E+00  0.1523197E-01  0.4827388E-03  0.2638950E-01 -0.1015045E-01  0.3519313E-01 -0.1474854E-01 -0.1347264E-01  0.6905688E-02
  0.1563683E+00  0.1452764E-01  0.7363413E-03  0.2477731E-01 -0.9652770E-02  0.3390080E-01 -0.1395349E-01 -0.1251589E-01  0.6529840E-02
  0.1850223E+00  0.1377097E-01  0.9806888E-03  0.2304453E-01 -0.9119295E-02  0.3248854E-01 -0.1309661E-01 -0.1148818E-01  0.6119928E-02
  0.2174401E+00  0.1296348E-01  0.1207936E-02  0.2120228E-01 -0.8551645E-02  0.3095179E-01 -0.1218176E-01 -0.1039791E-01  0.5677599E-02
  0.2541182E+00  0.1210751E-01  0.1409622E-02  0.1926661E-01 -0.7952115E-02  0.2928659E-01 -0.1121477E-01 -0.9257136E-02  0.5205806E-02
  0.2956473E+00  0.1120651E-01  0.1576992E-02  0.1725921E-01 -0.7323845E-02  0.2749038E-01 -0.1020382E-01 -0.8081992E-02  0.4709054E-02
