1.000000e-03	1.175136e+01	3.950594e+00	-1.341628e+00	4.866018e-01
1.258925e-03	1.174657e+01	3.948394e+00	-1.338567e+00	4.864051e-01
1.584893e-03	1.174054e+01	3.945627e+00	-1.334714e+00	4.861575e-01
1.995262e-03	1.173296e+01	3.942146e+00	-1.329875e+00	4.858457e-01
2.511886e-03	1.172343e+01	3.937769e+00	-1.323799e+00	4.854532e-01
3.162278e-03	1.171144e+01	3.932266e+00	-1.316165e+00	4.849588e-01
3.981072e-03	1.169637e+01	3.925352e+00	-1.306590e+00	4.843363e-01
5.011872e-03	1.167744e+01	3.916668e+00	-1.294597e+00	4.835523e-01
6.309573e-03	1.165365e+01	3.905767e+00	-1.279570e+00	4.825649e-01
7.943282e-03	1.162379e+01	3.892094e+00	-1.260789e+00	4.813212e-01
1.000000e-02	1.158634e+01	3.874960e+00	-1.237368e+00	4.797545e-01
1.258925e-02	1.153940e+01	3.853516e+00	-1.208188e+00	4.777807e-01
1.584893e-02	1.148064e+01	3.826717e+00	-1.171976e+00	4.752939e-01
1.995262e-02	1.140720e+01	3.793288e+00	-1.127215e+00	4.721604e-01
2.511886e-02	1.131556e+01	3.751689e+00	-1.072074e+00	4.682118e-01
3.162278e-02	1.120149e+01	3.700076e+00	-1.004638e+00	4.632371e-01
3.981072e-02	1.105989e+01	3.636274e+00	-9.227565e-01	4.569713e-01
5.011872e-02	1.088474e+01	3.557772e+00	-8.242126e-01	4.490839e-01
6.309573e-02	1.066903e+01	3.461739e+00	-7.072402e-01	4.391688e-01
7.943282e-02	1.040482e+01	3.345102e+00	-5.704097e-01	4.267284e-01
1.000000e-01	1.008334e+01	3.204703e+00	-4.137289e-01	4.111745e-01
1.258925e-01	9.695361e+00	3.037557e+00	-2.391415e-01	3.918325e-01
1.584893e-01	9.231756e+00	2.841254e+00	-5.137181e-02	3.679748e-01
1.995262e-01	8.684394e+00	2.614517e+00	1.405928e-01	3.389164e-01
2.511886e-01	8.047402e+00	2.357864e+00	3.237270e-01	3.041474e-01
3.162278e-01	7.318798e+00	2.074373e+00	4.802943e-01	2.636215e-01
3.981072e-01	6.502472e+00	1.770274e+00	5.908592e-01	2.180598e-01
5.011872e-01	5.610460e+00	1.455311e+00	6.378531e-01	1.693538e-01
6.309573e-01	4.665406e+00	1.142508e+00	6.125412e-01	1.207328e-01
7.943282e-01	3.702800e+00	8.472709e-01	5.212224e-01	7.648955e-02
1.000000e+00	2.771684e+00	5.856567e-01	3.876182e-01	4.096709e-02
1.258925e+00	1.930920e+00	3.716904e-01	2.469375e-01	1.693875e-02
1.584893e+00	1.237478e+00	2.137997e-01	1.318803e-01	4.230916e-03
1.995262e+00	7.273347e-01	1.114348e-01	5.844199e-02	-2.295779e-04
2.511886e+00	3.990527e-01	5.445258e-02	2.237834e-02	-6.151847e-04
3.162278e+00	2.152242e-01	2.725953e-02	8.730062e-03	-3.075217e-05
3.981072e+00	1.231359e-01	1.550540e-02	4.323838e-03	2.968089e-04
5.011872e+00	7.803864e-02	1.018189e-02	2.628178e-03	3.256479e-04
6.309573e+00	5.469839e-02	7.273106e-03	1.631513e-03	2.203699e-04
7.943282e+00	3.978093e-02	5.359252e-03	1.040143e-03	1.604947e-04
1.000000e+01	2.951853e-02	3.969750e-03	6.371487e-04	8.990203e-05
1.258925e+01	2.240489e-02	2.983004e-03	3.953225e-04	6.178779e-05
1.584893e+01	1.683446e-02	2.245296e-03	2.435048e-04	3.798767e-05
1.995262e+01	1.234966e-02	1.662394e-03	1.540811e-04	2.167182e-05
2.511886e+01	9.711378e-03	1.281996e-03	9.276237e-05	1.490260e-05
3.162278e+01	7.200548e-03	9.602950e-04	5.819336e-05	8.403846e-06
3.981072e+01	5.548161e-03	7.336303e-04	3.564262e-05	5.249965e-06
5.011872e+01	4.286573e-03	5.623086e-04	2.176793e-05	3.280603e-06
6.309573e+01	3.305927e-03	4.306951e-04	1.333530e-05	2.015327e-06
7.943282e+01	2.560786e-03	3.309970e-04	8.163453e-06	1.261520e-06
1.000000e+02	1.983909e-03	2.546536e-04	4.998748e-06	7.856450e-07
1.258925e+02	1.536752e-03	1.959384e-04	3.064073e-06	4.854096e-07
1.584893e+02	1.193716e-03	1.511247e-04	1.879675e-06	3.044475e-07
1.995262e+02	9.268443e-04	1.166216e-04	1.153445e-06	1.895281e-07
2.511886e+02	7.195488e-04	8.999640e-05	7.085778e-07	1.173235e-07
3.162278e+02	5.600516e-04	6.959690e-05	4.355369e-07	7.358364e-08
3.981072e+02	4.357237e-04	5.384397e-05	2.677883e-07	4.587027e-08
5.011872e+02	3.389028e-04	4.165034e-05	1.648074e-07	2.842726e-08
6.309573e+02	2.641873e-04	3.227597e-05	1.014828e-07	1.781745e-08
7.943282e+02	2.059081e-04	2.502432e-05	6.250709e-08	1.112864e-08
