1.014409e-04	4.226502e+00	4.223031e-01	-2.910945e+00	-2.096955e+00	-5.490317e+00	2.222637e+00	-9.187678e+00	-3.581719e+00
1.078112e-04	4.226433e+00	4.222609e-01	-2.951671e+00	-2.096922e+00	-5.490241e+00	2.175689e+00	-9.187599e+00	-3.581701e+00
1.202143e-04	4.226299e+00	4.221787e-01	-3.021490e+00	-2.096857e+00	-5.490092e+00	2.095211e+00	-9.187443e+00	-3.581664e+00
1.404753e-04	4.226080e+00	4.220442e-01	-3.115028e+00	-2.096751e+00	-5.489850e+00	1.987410e+00	-9.187181e+00	-3.581600e+00
1.717430e-04	4.225741e+00	4.218364e-01	-3.225552e+00	-2.096587e+00	-5.489478e+00	1.860068e+00	-9.186764e+00	-3.581495e+00
2.192141e-04	4.225224e+00	4.215202e-01	-3.345862e+00	-2.096337e+00	-5.488916e+00	1.721513e+00	-9.186108e+00	-3.581326e+00
2.913702e-04	4.224435e+00	4.210386e-01	-3.469139e+00	-2.095956e+00	-5.488063e+00	1.579639e+00	-9.185076e+00	-3.581053e+00
4.020675e-04	4.223220e+00	4.202986e-01	-3.589620e+00	-2.095371e+00	-5.486761e+00	1.441141e+00	-9.183438e+00	-3.580612e+00
5.740472e-04	4.221327e+00	4.191473e-01	-3.703034e+00	-2.094459e+00	-5.484746e+00	1.311013e+00	-9.180816e+00	-3.579893e+00
8.447957e-04	4.218339e+00	4.173330e-01	-3.806806e+00	-2.093020e+00	-5.481588e+00	1.192331e+00	-9.176576e+00	-3.578714e+00
1.276240e-03	4.213572e+00	4.144412e-01	-3.900076e+00	-2.090725e+00	-5.476580e+00	1.086241e+00	-9.169660e+00	-3.576771e+00
1.970564e-03	4.205902e+00	4.097914e-01	-3.983627e+00	-2.087031e+00	-5.468569e+00	9.920585e-01	-9.158297e+00	-3.573548e+00
3.095467e-03	4.193509e+00	4.022764e-01	-4.059802e+00	-2.081058e+00	-5.455695e+00	9.073682e-01	-9.139539e+00	-3.568180e+00
4.923344e-03	4.173490e+00	3.901259e-01	-4.132451e+00	-2.071391e+00	-5.435010e+00	8.280154e-01	-9.108497e+00	-3.559216e+00
7.889624e-03	4.141361e+00	3.705851e-01	-4.206824e+00	-2.055826e+00	-5.402007e+00	7.479658e-01	-9.057146e+00	-3.544236e+00
1.267488e-02	4.090502e+00	3.395477e-01	-4.289061e+00	-2.031051e+00	-5.350133e+00	6.591165e-01	-8.972463e+00	-3.519217e+00
2.031140e-02	4.011793e+00	2.912959e-01	-4.384423e+00	-1.992374e+00	-5.270581e+00	5.513977e-01	-8.833680e+00	-3.477537e+00
3.230531e-02	3.893940e+00	2.187382e-01	-4.492756e+00	-1.933681e+00	-5.152883e+00	4.138755e-01	-8.608580e+00	-3.408464e+00
5.074689e-02	3.725150e+00	1.149244e-01	-4.599445e+00	-1.847984e+00	-4.986807e+00	2.378868e-01	-8.249613e+00	-3.295243e+00
7.835515e-02	3.496377e+00	-2.301757e-02	-4.662182e+00	-1.728849e+00	-4.765105e+00	2.315609e-02	-7.693227e+00	-3.113760e+00
