-7.740000e+00	0.000000e+00	-2.207544e-01	6.899118e-05
-7.739307e+00	0.000000e+00	-2.209877e-01	6.906663e-05
-7.738609e+00	0.000000e+00	-2.212228e-01	6.914266e-05
-7.737906e+00	0.000000e+00	-2.214597e-01	6.921929e-05
-7.737198e+00	0.000000e+00	-2.216985e-01	6.929649e-05
-7.736486e+00	0.000000e+00	-2.219392e-01	6.937428e-05
-7.735768e+00	0.000000e+00	-2.221818e-01	6.945273e-05
-7.735046e+00	0.000000e+00	-2.224263e-01	6.953179e-05
-7.734318e+00	0.000000e+00	-2.226728e-01	6.961145e-05
-7.733586e+00	0.000000e+00	-2.229212e-01	6.969170e-05
-7.732848e+00	0.000000e+00	-2.231716e-01	6.977256e-05
-7.732105e+00	0.000000e+00	-2.234240e-01	6.985401e-05
-7.731357e+00	0.000000e+00	-2.236784e-01	6.993606e-05
-7.730604e+00	0.000000e+00	-2.239348e-01	7.001865e-05
-7.729846e+00	0.000000e+00	-2.241933e-01	7.010184e-05
-7.729083e+00	0.000000e+00	-2.244538e-01	7.018564e-05
-7.728314e+00	0.000000e+00	-2.247165e-01	7.027009e-05
-7.727540e+00	0.000000e+00	-2.249812e-01	7.035519e-05
-7.726760e+00	0.000000e+00	-2.252480e-01	7.044093e-05
-7.725975e+00	0.000000e+00	-2.255170e-01	7.052731e-05
-7.725185e+00	0.000000e+00	-2.257881e-01	7.061436e-05
-7.724389e+00	0.000000e+00	-2.260614e-01	7.070208e-05
-7.723587e+00	0.000000e+00	-2.263369e-01	7.079060e-05
-7.722780e+00	0.000000e+00	-2.266146e-01	7.087981e-05
-7.721968e+00	0.000000e+00	-2.268946e-01	7.096970e-05
-7.721150e+00	0.000000e+00	-2.271768e-01	7.106029e-05
-7.720326e+00	0.000000e+00	-2.274613e-01	7.115157e-05
-7.719496e+00	0.000000e+00	-2.277480e-01	7.124357e-05
-7.718661e+00	0.000000e+00	-2.280371e-01	7.133627e-05
-7.717820e+00	0.000000e+00	-2.283285e-01	7.142969e-05
-7.716973e+00	0.000000e+00	-2.286223e-01	7.152385e-05
-7.716120e+00	0.000000e+00	-2.289185e-01	7.161875e-05
-7.715262e+00	0.000000e+00	-2.292171e-01	7.171437e-05
-7.714397e+00	0.000000e+00	-2.295181e-01	7.181074e-05
-7.713526e+00	0.000000e+00	-2.298215e-01	7.190785e-05
-7.712650e+00	0.000000e+00	-2.301274e-01	7.200569e-05
-7.711767e+00	0.000000e+00	-2.304358e-01	7.210429e-05
-7.710878e+00	0.000000e+00	-2.307468e-01	7.220366e-05
-7.709983e+00	0.000000e+00	-2.310602e-01	7.230380e-05
-7.709082e+00	0.000000e+00	-2.313762e-01	7.240472e-05
-7.708174e+00	0.000000e+00	-2.316949e-01	7.250643e-05
-7.707261e+00	0.000000e+00	-2.320161e-01	7.260892e-05
-7.706340e+00	0.000000e+00	-2.323399e-01	7.271222e-05
-7.705414e+00	0.000000e+00	-2.326664e-01	7.281628e-05
-7.704481e+00	0.000000e+00	-2.329956e-01	7.292113e-05
-7.703542e+00	0.000000e+00	-2.333275e-01	7.302678e-05
-7.702596e+00	0.000000e+00	-2.336621e-01	7.313324e-05
-7.701643e+00	0.000000e+00	-2.339995e-01	7.324053e-05
-7.700684e+00	0.000000e+00	-2.343397e-01	7.334866e-05
-7.699719e+00	0.000000e+00	-2.346827e-01	7.345763e-05
-7.698746e+00	0.000000e+00	-2.350285e-01	7.356745e-05
