1.014409e-04	9.327958e+00	3.746068e+00	4.924226e+00	1.395010e+00
1.078112e-04	9.327839e+00	3.746006e+00	4.924195e+00	1.394978e+00
1.202143e-04	9.327608e+00	3.745886e+00	4.924134e+00	1.394917e+00
1.404753e-04	9.327230e+00	3.745690e+00	4.924034e+00	1.394816e+00
1.717430e-04	9.326646e+00	3.745388e+00	4.923879e+00	1.394662e+00
2.192141e-04	9.325760e+00	3.744929e+00	4.923640e+00	1.394427e+00
2.913702e-04	9.324413e+00	3.744231e+00	4.923271e+00	1.394069e+00
4.020675e-04	9.322347e+00	3.743161e+00	4.922697e+00	1.393522e+00
5.740472e-04	9.319140e+00	3.741500e+00	4.921795e+00	1.392671e+00
8.447957e-04	9.314094e+00	3.738886e+00	4.920361e+00	1.391332e+00
1.276240e-03	9.306061e+00	3.734728e+00	4.918060e+00	1.389201e+00
1.970564e-03	9.293157e+00	3.728049e+00	4.914330e+00	1.385776e+00
3.095467e-03	9.272307e+00	3.717267e+00	4.908234e+00	1.380239e+00
4.923344e-03	9.238580e+00	3.699846e+00	4.898198e+00	1.371273e+00
7.889624e-03	9.184242e+00	3.671832e+00	4.881584e+00	1.356809e+00
1.267488e-02	9.097587e+00	3.627296e+00	4.853959e+00	1.333694e+00
2.031140e-02	8.961785e+00	3.557850e+00	4.807885e+00	1.297372e+00
3.230531e-02	8.754342e+00	3.452619e+00	4.731017e+00	1.241731e+00
5.074689e-02	8.448229e+00	3.299290e+00	4.603546e+00	1.159536e+00
7.835515e-02	8.015796e+00	3.086857e+00	4.396271e+00	1.044054e+00
1.183718e-01	7.435669e+00	2.809841e+00	4.073355e+00	8.924769e-01
1.742017e-01	6.701239e+00	2.472344e+00	3.606484e+00	7.107045e-01
2.487144e-01	5.829088e+00	2.089819e+00	3.001407e+00	5.165146e-01
3.432060e-01	4.866865e+00	1.688402e+00	2.318515e+00	3.361651e-01
4.561750e-01	3.895789e+00	1.302255e+00	1.658830e+00	1.933042e-01
5.822655e-01	3.014400e+00	9.664864e-01	1.115119e+00	9.761249e-02
7.118690e-01	2.302020e+00	7.052715e-01	7.283138e-01	4.311188e-02
8.318475e-01	1.789974e+00	5.239041e-01	4.856518e-01	1.621095e-02
9.275477e-01	1.465739e+00	4.124842e-01	3.497850e-01	4.444887e-03
9.857958e-01	1.299283e+00	3.565629e-01	2.860649e-01	1.573403e-06
1.014409e+00	1.225100e+00	3.319686e-01	2.590959e-01	-1.626274e-03
1.078112e+00	1.076131e+00	2.832754e-01	2.077775e-01	-4.232760e-03
1.202143e+00	8.411424e-01	2.087457e-01	1.352717e-01	-6.519976e-03
1.404753e+00	5.750854e-01	1.290752e-01	6.788533e-02	-6.352215e-03
1.717430e+00	3.418192e-01	6.610630e-02	2.541270e-02	-3.798987e-03
2.192141e+00	1.827203e-01	3.023617e-02	8.681959e-03	-1.062470e-03
2.913702e+00	9.588793e-02	1.508943e-02	4.477199e-03	2.158676e-04
4.020675e+00	5.405798e-02	8.934009e-03	2.710981e-03	3.506877e-04
5.740472e+00	3.281974e-02	5.594720e-03	1.391998e-03	1.980938e-04
8.447957e+00	2.014739e-02	3.436568e-03	6.383722e-04	9.150640e-05
1.276240e+01	1.219669e-02	2.050263e-03	2.736521e-04	4.082549e-05
1.970564e+01	7.329231e-03	1.196488e-03	1.107641e-04	1.760235e-05
3.095467e+01	4.392672e-03	6.981470e-04	4.246947e-05	7.138739e-06
4.923344e+01	2.618909e-03	4.086579e-04	1.573005e-05	2.762241e-06
7.889624e+01	1.553549e-03	2.387410e-04	5.743702e-06	1.046408e-06
1.267488e+02	9.213351e-04	1.396228e-04	2.093152e-06	3.939033e-07
2.031140e+02	5.505054e-04	8.224184e-05	7.681356e-07	1.501668e-07
3.230531e+02	3.342792e-04	4.907447e-05	2.862486e-07	5.923896e-08
5.074689e+02	2.047451e-04	2.970195e-05	1.102925e-07	2.344237e-08
7.835515e+02	1.255716e-04	1.826482e-05	4.469844e-08	9.039857e-09
1.183718e+03	7.861317e-05	1.151458e-05	1.905611e-08	3.591312e-09
1.742017e+03	5.127680e-05	7.510995e-06	8.531915e-09	1.566958e-09
2.487144e+03	3.486387e-05	5.084843e-06	4.053549e-09	7.488583e-10
3.432060e+03	2.463896e-05	3.578745e-06	2.067908e-09	3.860733e-10
4.561750e+03	1.813175e-05	2.625934e-06	1.141702e-09	2.149645e-10
5.822655e+03	1.393542e-05	2.014569e-06	6.863464e-10	1.299966e-10
7.118690e+03	1.121647e-05	1.619980e-06	4.515792e-10	8.583348e-11
8.318475e+03	9.477118e-06	1.368327e-06	3.265456e-10	6.216217e-11
9.275477e+03	8.421975e-06	1.216091e-06	2.603605e-10	4.956821e-11
9.857958e+03	7.895316e-06	1.140298e-06	2.305486e-10	4.385906e-11
