1.000000e-03	1.139406e+01	4.033657e+01	2.247609e+00	5.840570e+00	-6.431316e-01	7.422537e-01	5.437981e-04	-2.172873e+00
1.308177e-03	1.142455e+01	4.030564e+01	2.253683e+00	5.837552e+00	-6.439008e-01	7.461525e-01	5.834512e-04	-2.168844e+00
1.711328e-03	1.145572e+01	4.026999e+01	2.259907e+00	5.834058e+00	-6.447658e-01	7.506544e-01	6.282893e-04	-2.164177e+00
2.238721e-03	1.149554e+01	4.022019e+01	2.267896e+00	5.829222e+00	-6.460022e-01	7.568632e-01	6.932300e-04	-2.157682e+00
2.928645e-03	1.154339e+01	4.015317e+01	2.277534e+00	5.822764e+00	-6.476271e-01	7.651198e-01	7.795257e-04	-2.148971e+00
3.831187e-03	1.159542e+01	4.007378e+01	2.288030e+00	5.815132e+00	-6.495817e-01	7.747809e-01	8.852577e-04	-2.138652e+00
5.011872e-03	1.166665e+01	3.995860e+01	2.302427e+00	5.804168e+00	-6.525133e-01	7.885102e-01	1.048125e-03	-2.123717e+00
6.556418e-03	1.173730e+01	3.982072e+01	2.316756e+00	5.791181e+00	-6.556645e-01	8.046414e-01	1.226787e-03	-2.105886e+00
8.576959e-03	1.183365e+01	3.963735e+01	2.336306e+00	5.774210e+00	-6.603637e-01	8.252856e-01	1.507125e-03	-2.082287e+00
1.122018e-02	1.193994e+01	3.938031e+01	2.357880e+00	5.750903e+00	-6.659195e-01	8.529326e-01	1.849248e-03	-2.049398e+00
1.467799e-02	1.206949e+01	3.908909e+01	2.384073e+00	5.725122e+00	-6.732832e-01	8.826373e-01	2.340818e-03	-2.012379e+00
1.920142e-02	1.222808e+01	3.868659e+01	2.415995e+00	5.690846e+00	-6.829100e-01	9.199354e-01	3.026909e-03	-1.961778e+00
2.511886e-02	1.239807e+01	3.814278e+01	2.449791e+00	5.646541e+00	-6.940399e-01	9.646173e-01	3.912018e-03	-1.894302e+00
3.285993e-02	1.261917e+01	3.752300e+01	2.492796e+00	5.598881e+00	-7.095522e-01	1.007449e+00	5.331367e-03	-1.818711e+00
4.298662e-02	1.283419e+01	3.669484e+01	2.533477e+00	5.540189e+00	-7.257734e-01	1.048925e+00	7.026803e-03	-1.720451e+00
5.623413e-02	1.308305e+01	3.561870e+01	2.577025e+00	5.470966e+00	-7.461542e-01	1.078113e+00	9.765205e-03	-1.597265e+00
7.356423e-02	1.333381e+01	3.432236e+01	2.615957e+00	5.396962e+00	-7.686935e-01	1.077041e+00	1.358583e-02	-1.455698e+00
9.623506e-02	1.353327e+01	3.274869e+01	2.634994e+00	5.318432e+00	-7.894817e-01	1.016109e+00	1.897852e-02	-1.295511e+00
1.258925e-01	1.365304e+01	3.079428e+01	2.619953e+00	5.228453e+00	-8.059080e-01	8.639864e-01	2.723663e-02	-1.114064e+00
1.646898e-01	1.360564e+01	2.841647e+01	2.548119e+00	5.114806e+00	-8.093336e-01	5.994774e-01	3.857324e-02	-9.184808e-01
2.154435e-01	1.329408e+01	2.557704e+01	2.387474e+00	4.949350e+00	-7.843674e-01	2.287622e-01	5.398193e-02	-7.194974e-01
2.818383e-01	1.264685e+01	2.225104e+01	2.112763e+00	4.683283e+00	-7.120200e-01	-2.004864e-01	7.423944e-02	-5.303035e-01
3.686945e-01	1.164625e+01	1.845476e+01	1.724389e+00	4.253509e+00	-5.706224e-01	-5.984343e-01	9.790298e-02	-3.630877e-01
4.823178e-01	1.040372e+01	1.431059e+01	1.279850e+00	3.608961e+00	-3.465850e-01	-8.450687e-01	1.201651e-01	-2.265463e-01
6.309573e-01	9.083098e+00	1.016001e+01	8.994355e-01	2.770248e+00	-5.607848e-02	-8.470855e-01	1.317415e-01	-1.253083e-01
8.254042e-01	7.646391e+00	6.514543e+00	6.994885e-01	1.862207e+00	2.286396e-01	-6.202774e-01	1.213871e-01	-6.013200e-02
1.079775e+00	5.645424e+00	3.837519e+00	6.369924e-01	1.085160e+00	3.944329e-01	-3.209301e-01	8.583247e-02	-2.569057e-02
1.412538e+00	2.865778e+00	2.106100e+00	5.108555e-01	5.363762e-01	3.727424e-01	-9.742277e-02	3.911436e-02	-1.005815e-02
1.847850e+00	4.756713e-01	1.163749e+00	2.609210e-01	2.416052e-01	2.280325e-01	-4.708826e-03	7.093696e-03	-3.340335e-03
2.417315e+00	-4.266122e-01	6.700404e-01	5.738644e-02	1.097338e-01	8.807719e-02	1.443080e-02	-3.443100e-03	1.435538e-04
3.162278e+00	-1.869540e-01	4.193873e-01	9.844557e-04	5.874266e-02	2.069580e-02	1.252504e-02	-2.001559e-03	1.416493e-03
4.136820e+00	8.763694e-02	2.820557e-01	1.149865e-02	3.707101e-02	5.807259e-03	8.542449e-03	2.049297e-05	1.351674e-03
5.411695e+00	9.844748e-02	1.991050e-01	1.093663e-02	2.547031e-02	3.094630e-03	5.397525e-03	2.604156e-04	9.036802e-04
7.079458e+00	8.032223e-02	1.429511e-01	8.590718e-03	1.786747e-02	1.860921e-03	3.251684e-03	2.303756e-04	5.379663e-04
9.261187e+00	5.606662e-02	1.025549e-01	5.822591e-03	1.252623e-02	1.099097e-03	1.907819e-03	1.255743e-04	3.155500e-04
1.211528e+01	4.051351e-02	7.549612e-02	4.079332e-03	9.030030e-03	6.326525e-04	1.150922e-03	7.616186e-05	1.947066e-04
1.584893e+01	2.995931e-02	5.544368e-02	2.923674e-03	6.483590e-03	3.665084e-04	6.771412e-04	4.763978e-05	1.188548e-04
