1.000000e-04	9.967774e+00	3.825250e+00	2.972943e+00	1.116227e+00
1.359356e-04	9.970698e+00	3.826721e+00	2.972391e+00	1.116662e+00
1.847850e-04	9.969659e+00	3.826201e+00	2.972605e+00	1.116512e+00
2.511886e-04	9.968204e+00	3.825472e+00	2.972900e+00	1.116302e+00
3.414549e-04	9.966222e+00	3.824479e+00	2.973296e+00	1.116016e+00
4.641589e-04	9.963712e+00	3.823222e+00	2.973791e+00	1.115653e+00
6.309573e-04	9.960153e+00	3.821440e+00	2.974486e+00	1.115138e+00
8.576959e-04	9.955050e+00	3.818884e+00	2.975475e+00	1.114400e+00
1.165914e-03	9.948442e+00	3.815576e+00	2.976746e+00	1.113443e+00
1.584893e-03	9.939639e+00	3.811170e+00	2.978426e+00	1.112166e+00
2.154435e-03	9.927110e+00	3.804901e+00	2.980793e+00	1.110346e+00
2.928645e-03	9.909786e+00	3.796237e+00	2.984027e+00	1.107824e+00
3.981072e-03	9.887137e+00	3.784917e+00	2.988186e+00	1.104517e+00
5.411695e-03	9.856115e+00	3.769425e+00	2.993750e+00	1.099968e+00
7.356423e-03	9.814161e+00	3.748498e+00	3.001039e+00	1.093782e+00
1.000000e-02	9.758154e+00	3.720606e+00	3.010347e+00	1.085464e+00
1.359356e-02	9.682701e+00	3.683113e+00	3.022095e+00	1.074146e+00
1.847850e-02	9.584953e+00	3.634688e+00	3.035942e+00	1.059297e+00
2.511886e-02	9.450876e+00	3.568542e+00	3.052404e+00	1.038596e+00
3.414549e-02	9.273070e+00	3.481306e+00	3.069888e+00	1.010596e+00
4.641589e-02	9.055317e+00	3.375265e+00	3.084313e+00	9.754608e-01
6.309573e-02	8.761820e+00	3.234091e+00	3.089221e+00	9.265802e-01
8.576959e-02	8.366753e+00	3.047301e+00	3.070871e+00	8.587154e-01
1.165914e-01	7.889092e+00	2.826090e+00	3.014087e+00	7.741205e-01
1.584893e-01	7.312228e+00	2.568019e+00	2.885643e+00	6.700554e-01
2.154435e-01	6.576836e+00	2.252778e+00	2.646730e+00	5.398693e-01
2.928645e-01	5.679867e+00	1.887827e+00	2.266134e+00	3.903214e-01
3.981072e-01	4.671002e+00	1.501730e+00	1.766456e+00	2.455209e-01
5.411695e-01	3.537412e+00	1.092038e+00	1.194782e+00	1.209272e-01
7.356423e-01	2.379885e+00	6.946634e-01	6.594136e-01	3.633465e-02
1.000000e+00	1.375712e+00	3.675592e-01	2.779288e-01	-1.020031e-03
1.359356e+00	6.780054e-01	1.562312e-01	8.458581e-02	-6.824977e-03
1.847850e+00	3.112155e-01	5.832170e-02	2.025999e-02	-3.156548e-03
2.511886e+00	1.437167e-01	2.273530e-02	6.210990e-03	-2.692970e-04
3.414549e+00	7.836182e-02	1.248354e-02	3.772885e-03	3.625980e-04
4.641589e+00	4.940869e-02	8.059877e-03	2.275098e-03	3.301572e-04
6.309573e+00	3.294746e-02	5.498131e-03	1.295587e-03	1.898770e-04
8.576959e+00	2.231837e-02	3.698161e-03	6.691163e-04	9.435078e-05
1.165914e+01	1.545931e-02	2.526426e-03	3.638126e-04	5.240177e-05
1.584893e+01	1.080242e-02	1.728145e-03	1.924721e-04	2.873030e-05
2.154435e+01	7.487355e-03	1.166358e-03	9.954508e-05	1.557167e-05
2.928645e+01	5.221538e-03	7.994192e-04	5.153009e-05	8.275661e-06
3.981072e+01	3.706579e-03	5.624984e-04	2.720124e-05	4.428061e-06
5.411695e+01	2.613273e-03	3.944500e-04	1.406280e-05	2.291851e-06
7.356423e+01	1.837920e-03	2.763836e-04	7.257426e-06	1.165165e-06
1.000000e+02	1.308127e-03	1.954855e-04	3.739312e-06	5.859420e-07
1.359356e+02	9.319107e-04	1.379651e-04	1.974916e-06	3.282220e-07
1.847850e+02	6.804348e-04	9.907108e-05	1.044589e-06	1.862615e-07
2.511886e+02	4.954164e-04	7.051738e-05	5.346038e-07	1.061329e-07
3.414549e+02	3.618794e-04	5.023439e-05	2.739592e-07	6.095143e-08
4.641589e+02	2.672350e-04	3.650728e-05	1.467677e-07	3.495647e-08
6.309573e+02	1.914464e-04	2.601293e-05	7.627101e-08	1.838901e-08
8.576959e+02	1.319931e-04	1.811593e-05	3.970026e-08	8.721804e-09
1.165914e+03	9.238622e-05	1.285415e-05	2.164672e-08	4.325792e-09
1.584893e+03	6.547011e-05	9.181317e-06	1.147666e-08	2.102869e-09
2.154435e+03	4.622879e-05	6.482943e-06	5.936636e-09	1.076953e-09
2.928645e+03	3.286193e-05	4.587188e-06	3.097513e-09	5.724132e-10
3.981072e+03	2.369941e-05	3.297103e-06	1.655133e-09	3.086887e-10
5.411695e+03	1.698087e-05	2.356493e-06	8.672378e-10	1.630486e-10
7.356423e+03	1.213522e-05	1.681869e-06	4.532749e-10	8.560560e-11
