1.014409e-04	5.425783e+00	2.546796e-01	-1.546288e+00	-2.033978e+00	-9.836622e+00	-3.178837e-01	-7.311512e-01	-5.686247e-01
1.078112e-04	5.425666e+00	2.546580e-01	-1.546349e+00	-2.033938e+00	-9.836414e+00	-3.179135e-01	-7.312132e-01	-5.686397e-01
1.202143e-04	5.425667e+00	2.546581e-01	-1.546350e+00	-2.033938e+00	-9.836416e+00	-3.179106e-01	-7.312173e-01	-5.686420e-01
1.404753e-04	5.425445e+00	2.546171e-01	-1.546468e+00	-2.033862e+00	-9.836024e+00	-3.179665e-01	-7.313360e-01	-5.686710e-01
1.717430e-04	5.425103e+00	2.545539e-01	-1.546648e+00	-2.033744e+00	-9.835419e+00	-3.180552e-01	-7.315155e-01	-5.687139e-01
2.192141e-04	5.424584e+00	2.544579e-01	-1.546921e+00	-2.033566e+00	-9.834502e+00	-3.181931e-01	-7.317823e-01	-5.687759e-01
2.913702e-04	5.423795e+00	2.543120e-01	-1.547331e+00	-2.033295e+00	-9.833107e+00	-3.184062e-01	-7.321794e-01	-5.688661e-01
4.020675e-04	5.422585e+00	2.540882e-01	-1.547956e+00	-2.032879e+00	-9.830968e+00	-3.187365e-01	-7.327785e-01	-5.689997e-01
5.740472e-04	5.420705e+00	2.537405e-01	-1.548919e+00	-2.032234e+00	-9.827647e+00	-3.192524e-01	-7.336974e-01	-5.692019e-01
8.447957e-04	5.417748e+00	2.531934e-01	-1.550427e+00	-2.031218e+00	-9.822423e+00	-3.200663e-01	-7.351308e-01	-5.695145e-01
1.276240e-03	5.413041e+00	2.523218e-01	-1.552815e+00	-2.029601e+00	-9.814107e+00	-3.213622e-01	-7.373978e-01	-5.700065e-01
1.970564e-03	5.405476e+00	2.509200e-01	-1.556633e+00	-2.027001e+00	-9.800751e+00	-3.234413e-01	-7.410181e-01	-5.707894e-01
3.095467e-03	5.393249e+00	2.486515e-01	-1.562758e+00	-2.022798e+00	-9.779178e+00	-3.267894e-01	-7.468239e-01	-5.720409e-01
4.923344e-03	5.373461e+00	2.449721e-01	-1.572559e+00	-2.015992e+00	-9.744301e+00	-3.321746e-01	-7.561123e-01	-5.740351e-01
7.889624e-03	5.341551e+00	2.390191e-01	-1.588076e+00	-2.005008e+00	-9.688159e+00	-3.407674e-01	-7.708132e-01	-5.771719e-01
1.267488e-02	5.290598e+00	2.294651e-01	-1.612112e+00	-1.987442e+00	-9.598766e+00	-3.542520e-01	-7.935814e-01	-5.819799e-01
2.031140e-02	5.210598e+00	2.143532e-01	-1.648001e+00	-1.959801e+00	-9.459035e+00	-3.748279e-01	-8.275697e-01	-5.890280e-01
3.230531e-02	5.088104e+00	1.909854e-01	-1.698510e+00	-1.917330e+00	-9.246539e+00	-4.048943e-01	-8.754053e-01	-5.986179e-01
5.074689e-02	4.906906e+00	1.560345e-01	-1.763170e+00	-1.854175e+00	-8.935372e+00	-4.460805e-01	-9.367048e-01	-6.100828e-01
7.835515e-02	4.650644e+00	1.062259e-01	-1.833602e+00	-1.764184e+00	-8.501475e+00	-4.973237e-01	-1.003860e+00	-6.206279e-01
1.183718e-01	4.307846e+00	4.005645e-02	-1.888318e+00	-1.642579e+00	-7.931425e+00	-5.523190e-01	-1.057615e+00	-6.241230e-01
1.742017e-01	3.878393e+00	-3.932063e-02	-1.892071e+00	-1.488301e+00	-7.231193e+00	-5.980206e-01	-1.067402e+00	-6.112185e-01
2.487144e-01	3.378508e+00	-1.214501e-01	-1.807205e+00	-1.306166e+00	-6.428768e+00	-6.173042e-01	-1.002849e+00	-5.726215e-01
