1.021691e-06	6.487904e-01	-2.667013e-01	1.594196e+00	-1.852591e+00	6.497769e-03	-3.886618e-01	3.627950e+00	1.354792e-01
1.119427e-06	6.487909e-01	-2.667012e-01	1.594196e+00	-1.852591e+00	6.497764e-03	-3.884644e-01	3.626336e+00	1.354677e-01
1.318058e-06	6.487920e-01	-2.667011e-01	1.594195e+00	-1.852591e+00	6.497762e-03	-3.881540e-01	3.623797e+00	1.355058e-01
1.664945e-06	6.487938e-01	-2.667007e-01	1.594194e+00	-1.852590e+00	6.497760e-03	-3.877894e-01	3.620813e+00	1.355852e-01
2.250704e-06	6.487969e-01	-2.667001e-01	1.594193e+00	-1.852589e+00	6.497762e-03	-3.874287e-01	3.617863e+00	1.356810e-01
3.245658e-06	6.488023e-01	-2.666991e-01	1.594190e+00	-1.852586e+00	6.497766e-03	-3.871141e-01	3.615288e+00	1.357361e-01
4.973564e-06	6.488115e-01	-2.666974e-01	1.594186e+00	-1.852582e+00	6.497782e-03	-3.868666e-01	3.613262e+00	1.357841e-01
8.062106e-06	6.488280e-01	-2.666944e-01	1.594178e+00	-1.852576e+00	6.497817e-03	-3.866878e-01	3.611796e+00	1.358213e-01
1.375376e-05	6.488585e-01	-2.666888e-01	1.594163e+00	-1.852563e+00	6.497887e-03	-3.865672e-01	3.610804e+00	1.358432e-01
2.455430e-05	6.489163e-01	-2.666781e-01	1.594134e+00	-1.852538e+00	6.498026e-03	-3.864893e-01	3.610155e+00	1.358541e-01
4.559305e-05	6.490289e-01	-2.666574e-01	1.594079e+00	-1.852491e+00	6.498301e-03	-3.864377e-01	3.609712e+00	1.358565e-01
8.747538e-05	6.492530e-01	-2.666161e-01	1.593970e+00	-1.852397e+00	6.498854e-03	-3.863973e-01	3.609337e+00	1.358487e-01
1.722222e-04	6.497064e-01	-2.665326e-01	1.593748e+00	-1.852206e+00	6.499974e-03	-3.863514e-01	3.608875e+00	1.358260e-01
3.454540e-04	6.506334e-01	-2.663620e-01	1.593294e+00	-1.851816e+00	6.502264e-03	-3.862774e-01	3.608091e+00	1.357756e-01
7.007845e-04	6.525348e-01	-2.660126e-01	1.592365e+00	-1.851016e+00	6.506951e-03	-3.861362e-01	3.606571e+00	1.356705e-01
1.426972e-03	6.564209e-01	-2.653003e-01	1.590469e+00	-1.849386e+00	6.516480e-03	-3.858532e-01	3.603515e+00	1.354558e-01
2.894741e-03	6.642767e-01	-2.638686e-01	1.586650e+00	-1.846101e+00	6.535536e-03	-3.852855e-01	3.597392e+00	1.350263e-01
5.806451e-03	6.798642e-01	-2.610590e-01	1.579119e+00	-1.839630e+00	6.572535e-03	-3.841670e-01	3.585383e+00	1.341933e-01
1.143179e-02	7.099878e-01	-2.557450e-01	1.564735e+00	-1.827297e+00	6.641082e-03	-3.820313e-01	3.562656e+00	1.326550e-01
2.193317e-02	7.662242e-01	-2.462131e-01	1.538368e+00	-1.804853e+00	6.759289e-03	-3.781280e-01	3.521831e+00	1.300252e-01
4.072606e-02	8.666974e-01	-2.303404e-01	1.492255e+00	-1.766493e+00	6.942460e-03	-3.713986e-01	3.453615e+00	1.260512e-01
7.270739e-02	1.036380e+00	-2.064424e-01	1.414605e+00	-1.706129e+00	7.186116e-03	-3.606250e-01	3.350076e+00	1.211790e-01
1.240371e-01	1.302227e+00	-1.747562e-01	1.283969e+00	-1.620487e+00	7.454961e-03	-3.448188e-01	3.210010e+00	1.172335e-01
2.010631e-01	1.677583e+00	-1.379989e-01	1.055294e+00	-1.512392e+00	7.725186e-03	-3.236573e-01	3.039269e+00	1.167891e-01
3.081040e-01	2.136340e+00	-9.888553e-02	6.563752e-01	-1.390008e+00	8.077890e-03	-2.976625e-01	2.837248e+00	1.193587e-01
4.443054e-01	2.598919e+00	-5.796762e-02	5.508198e-02	-1.262216e+00	8.648499e-03	-2.685979e-01	2.587196e+00	1.176665e-01
6.006205e-01	2.963184e+00	-1.864165e-02	-6.215331e-01	-1.138435e+00	9.345735e-03	-2.402267e-01	2.286789e+00	1.031548e-01
7.586922e-01	3.169051e+00	9.741667e-03	-1.135116e+00	-1.031024e+00	9.836120e-03	-2.170373e-01	1.983780e+00	7.722971e-02
8.933145e-01	3.235093e+00	2.230123e-02	-1.375912e+00	-9.509955e-01	9.963690e-03	-2.013371e-01	1.745978e+00	5.122509e-02
9.787696e-01	3.232944e+00	2.472782e-02	-1.434415e+00	-9.047187e-01	9.899769e-03	-1.929486e-01	1.610070e+00	3.493570e-02
1.021691e+00	3.220558e+00	2.448626e-02	-1.438889e+00	-8.825823e-01	9.828973e-03	-1.890992e-01	1.546695e+00	2.715128e-02
1.119427e+00	3.167466e+00	2.085850e-02	-1.395897e+00	-8.344486e-01	9.584715e-03	-1.810203e-01	1.414634e+00	1.090133e-02
1.318058e+00	2.973343e+00	4.555388e-03	-1.146469e+00	-7.433747e-01	8.832867e-03	-1.662379e-01	1.194135e+00	-1.423162e-02
1.664945e+00	2.468858e+00	-2.946804e-02	-5.449471e-01	-5.936704e-01	7.228680e-03	-1.403442e-01	9.163601e-01	-3.314132e-02
2.250704e+00	1.555757e+00	-5.040274e-02	7.421475e-02	-3.626398e-01	4.921809e-03	-9.221188e-02	5.784851e-01	-2.623157e-02
3.245658e+00	5.975714e-01	-2.487930e-02	1.260264e-01	-1.220058e-01	2.456023e-03	-3.273406e-02	2.083355e-01	-6.988975e-03
4.973564e+00	1.472755e-01	-4.365192e-03	1.020224e-02	-2.027722e-02	6.350609e-04	-4.643284e-03	2.483827e-02	-7.840696e-04
8.062106e+00	4.782965e-02	-1.144532e-03	-2.647451e-03	-3.939627e-03	9.702958e-05	-4.462644e-04	-9.707819e-04	-1.452597e-04
1.375376e+01	2.086856e-02	-3.814813e-04	-1.640711e-03	-1.129016e-03	2.030131e-05	-1.809806e-06	-1.562498e-03	-6.973886e-06
2.455430e+01	9.376664e-03	-1.121825e-04	-6.430354e-04	-3.288191e-04	5.665052e-06	9.455589e-05	-1.214355e-03	9.895292e-06
4.559305e+01	4.321250e-03	-2.939262e-05	-2.004486e-04	-8.999442e-05	1.149619e-06	5.561979e-05	-5.683322e-04	2.784976e-06
8.747538e+01	2.463670e-03	-7.099677e-06	-5.418123e-05	-3.145179e-05	4.102922e-07	1.724088e-05	-1.602763e-04	4.137835e-07
1.722222e+02	9.401770e-04	-1.633829e-06	-1.322182e-05	-5.860491e-06	2.854307e-08	6.025908e-06	-5.550353e-05	6.887156e-08
3.454540e+02	-1.097885e-04	-3.666988e-07	-3.033095e-06	1.071868e-06	-1.352810e-08	2.858595e-06	-2.738758e-05	1.605869e-08
7.007845e+02	-5.453326e-05	-8.099332e-08	-6.728602e-07	2.416233e-07	-1.455210e-09	5.642102e-07	-5.544391e-06	1.547917e-09
1.426972e+03	5.297064e-05	-1.781043e-08	-1.478225e-07	-3.250642e-08	-1.557158e-11	2.328067e-08	-3.050318e-07	2.306070e-11
