1.021691e-06	1.024990e+00	-6.130445e-01	2.832715e+00	-4.173763e+00	-4.745513e-01	-3.476527e+00	3.944171e+00	-8.283534e-01
1.119427e-06	1.024990e+00	-6.130442e-01	2.832714e+00	-4.173762e+00	-4.745513e-01	-3.474195e+00	3.940516e+00	-8.293374e-01
1.318058e-06	1.024992e+00	-6.130437e-01	2.832712e+00	-4.173761e+00	-4.745514e-01	-3.470519e+00	3.934753e+00	-8.311113e-01
1.664945e-06	1.024995e+00	-6.130427e-01	2.832708e+00	-4.173759e+00	-4.745515e-01	-3.466201e+00	3.927987e+00	-8.329754e-01
2.250704e-06	1.025000e+00	-6.130411e-01	2.832702e+00	-4.173756e+00	-4.745516e-01	-3.461931e+00	3.921294e+00	-8.350503e-01
3.245658e-06	1.025008e+00	-6.130383e-01	2.832692e+00	-4.173751e+00	-4.745518e-01	-3.458210e+00	3.915463e+00	-8.367679e-01
4.973564e-06	1.025022e+00	-6.130334e-01	2.832675e+00	-4.173741e+00	-4.745521e-01	-3.455281e+00	3.910876e+00	-8.381802e-01
8.062106e-06	1.025047e+00	-6.130247e-01	2.832643e+00	-4.173724e+00	-4.745527e-01	-3.453166e+00	3.907567e+00	-8.391733e-01
1.375376e-05	1.025093e+00	-6.130087e-01	2.832585e+00	-4.173693e+00	-4.745539e-01	-3.451742e+00	3.905347e+00	-8.398291e-01
2.455430e-05	1.025180e+00	-6.129784e-01	2.832476e+00	-4.173633e+00	-4.745560e-01	-3.450826e+00	3.903933e+00	-8.402360e-01
4.559305e-05	1.025351e+00	-6.129193e-01	2.832262e+00	-4.173517e+00	-4.745602e-01	-3.450229e+00	3.903042e+00	-8.404677e-01
8.747538e-05	1.025690e+00	-6.128017e-01	2.831837e+00	-4.173286e+00	-4.745684e-01	-3.449776e+00	3.902418e+00	-8.405846e-01
1.722222e-04	1.026377e+00	-6.125639e-01	2.830977e+00	-4.172819e+00	-4.745852e-01	-3.449285e+00	3.901824e+00	-8.406193e-01
3.454540e-04	1.027780e+00	-6.120780e-01	2.829219e+00	-4.171863e+00	-4.746192e-01	-3.448517e+00	3.900977e+00	-8.405809e-01
7.007845e-04	1.030653e+00	-6.110828e-01	2.825612e+00	-4.169904e+00	-4.746882e-01	-3.447063e+00	3.899430e+00	-8.404448e-01
1.426972e-03	1.036511e+00	-6.090553e-01	2.818238e+00	-4.165900e+00	-4.748263e-01	-3.444153e+00	3.896358e+00	-8.401402e-01
2.894741e-03	1.048289e+00	-6.049827e-01	2.803326e+00	-4.157811e+00	-4.750931e-01	-3.438302e+00	3.890165e+00	-8.395214e-01
5.806451e-03	1.071415e+00	-5.970038e-01	2.773714e+00	-4.141775e+00	-4.755748e-01	-3.426705e+00	3.877775e+00	-8.383301e-01
1.143179e-02	1.115203e+00	-5.819621e-01	2.716427e+00	-4.110842e+00	-4.763311e-01	-3.404296e+00	3.853395e+00	-8.361825e-01
2.193317e-02	1.193899e+00	-5.551705e-01	2.609393e+00	-4.053294e+00	-4.771635e-01	-3.362459e+00	3.806417e+00	-8.326898e-01
