1.014409e-04	1.452361e+01	2.296777e+00	-6.716744e-02	5.370126e-02
1.078112e-04	1.452353e+01	2.296761e+00	-6.716242e-02	5.370203e-02
1.202143e-04	1.452352e+01	2.296758e+00	-6.716117e-02	5.370219e-02
1.404753e-04	1.452335e+01	2.296725e+00	-6.715076e-02	5.370376e-02
1.717430e-04	1.452310e+01	2.296675e+00	-6.713492e-02	5.370618e-02
2.192141e-04	1.452272e+01	2.296599e+00	-6.711148e-02	5.370986e-02
2.913702e-04	1.452214e+01	2.296483e+00	-6.707696e-02	5.371545e-02
4.020675e-04	1.452125e+01	2.296305e+00	-6.702560e-02	5.372402e-02
5.740472e-04	1.451987e+01	2.296029e+00	-6.694772e-02	5.373734e-02
8.447957e-04	1.451769e+01	2.295594e+00	-6.682707e-02	5.375828e-02
1.276240e-03	1.451422e+01	2.294900e+00	-6.663651e-02	5.379163e-02
1.970564e-03	1.450864e+01	2.293784e+00	-6.633108e-02	5.384521e-02
3.095467e-03	1.449958e+01	2.291973e+00	-6.583669e-02	5.393179e-02
4.923344e-03	1.448483e+01	2.289026e+00	-6.503239e-02	5.407187e-02
7.889624e-03	1.446083e+01	2.284233e+00	-6.372319e-02	5.429762e-02
1.267488e-02	1.442195e+01	2.276473e+00	-6.160021e-02	5.465760e-02
2.031140e-02	1.435948e+01	2.264020e+00	-5.818556e-02	5.522117e-02
3.230531e-02	1.426040e+01	2.244306e+00	-5.276359e-02	5.607859e-02
5.074689e-02	1.410594e+01	2.213672e+00	-4.431448e-02	5.732855e-02
7.835515e-02	1.387061e+01	2.167238e+00	-3.150159e-02	5.903837e-02
1.183718e-01	1.352278e+01	2.099174e+00	-1.283629e-02	6.115816e-02
1.742017e-01	1.302906e+01	2.003806e+00	1.276791e-02	6.338529e-02
2.487144e-01	1.236471e+01	1.877968e+00	4.492210e-02	6.503848e-02
3.432060e-01	1.152930e+01	1.724093e+00	8.057878e-02	6.510888e-02
4.561750e-01	1.056033e+01	1.552069e+00	1.139804e-01	6.267339e-02
5.822655e-01	9.533905e+00	1.377618e+00	1.388922e-01	5.755931e-02
7.118690e-01	8.548940e+00	1.217598e+00	1.520958e-01	5.069749e-02
8.318475e-01	7.703355e+00	1.085598e+00	1.551120e-01	4.371497e-02
9.275477e-01	7.074599e+00	9.903278e-01	1.526232e-01	3.811764e-02
9.857958e-01	6.711531e+00	9.363065e-01	1.494721e-01	3.480368e-02
1.014409e+00	6.538558e+00	9.108014e-01	1.475552e-01	3.321627e-02
1.078112e+00	6.166034e+00	8.563364e-01	1.425667e-01	2.980007e-02
1.202143e+00	5.489592e+00	7.588420e-01	1.307691e-01	2.370438e-02
1.404753e+00	4.518145e+00	6.211555e-01	1.087563e-01	1.555022e-02
1.717430e+00	3.318176e+00	4.528872e-01	7.620427e-02	7.226146e-03
2.192141e+00	2.075001e+00	2.780561e-01	4.094378e-02	1.651538e-03
2.913702e+00	1.084050e+00	1.371887e-01	1.636830e-02	1.675541e-04
4.020675e+00	5.285453e-01	5.931263e-02	6.524798e-03	5.475413e-04
5.740472e+00	2.897258e-01	2.880662e-02	3.416282e-03	5.788409e-04
8.447957e+00	1.762562e-01	1.616553e-02	1.785536e-03	3.467216e-04
1.276240e+01	1.089884e-01	9.263795e-03	8.509888e-04	1.856942e-04
1.970564e+01	6.724745e-02	5.239279e-03	3.745660e-04	9.567981e-05
3.095467e+01	4.152760e-02	2.992328e-03	1.518844e-04	4.441301e-05
4.923344e+01	2.548849e-02	1.732553e-03	5.816975e-05	1.883357e-05
7.889624e+01	1.548605e-02	1.004764e-03	2.172116e-05	7.612691e-06
1.267488e+02	9.370131e-03	5.844883e-04	8.035241e-06	3.016895e-06
2.031140e+02	5.724781e-03	3.436212e-04	2.967893e-06	1.225288e-06
3.230531e+02	3.572769e-03	2.053138e-04	1.104170e-06	5.255876e-07
5.074689e+02	2.222062e-03	1.241102e-04	4.265779e-07	2.157512e-07
7.835515e+02	1.348680e-03	7.574936e-05	1.756874e-07	7.832089e-08
1.183718e+03	8.304631e-04	4.735857e-05	7.628858e-08	2.835488e-08
1.742017e+03	5.395608e-04	3.077672e-05	3.446479e-08	1.191515e-08
2.487144e+03	3.683630e-04	2.082300e-05	1.641535e-08	5.727925e-09
3.432060e+03	2.615393e-04	1.465779e-05	8.382673e-09	2.990178e-09
4.561750e+03	1.931232e-04	1.075821e-05	4.631785e-09	1.681350e-09
5.822655e+03	1.487512e-04	8.255456e-06	2.786443e-09	1.023489e-09
7.118690e+03	1.198665e-04	6.639302e-06	1.834532e-09	6.782207e-10
8.318475e+03	1.013192e-04	5.608107e-06	1.327329e-09	4.917340e-10
9.275477e+03	9.003394e-05	4.984248e-06	1.058754e-09	3.918985e-10
9.857958e+03	9.077967e-05	5.032867e-06	1.160686e-09	4.256461e-10
