1.021691e-06	4.177897e+00	1.693254e+00	6.663380e+00	5.084450e-01	
1.119427e-06	4.177898e+00	1.693254e+00	6.663380e+00	5.084449e-01	
1.318058e-06	4.177900e+00	1.693254e+00	6.663379e+00	5.084447e-01	
1.664945e-06	4.177904e+00	1.693254e+00	6.663377e+00	5.084443e-01	
2.250704e-06	4.177911e+00	1.693254e+00	6.663375e+00	5.084436e-01	
3.245658e-06	4.177922e+00	1.693254e+00	6.663370e+00	5.084424e-01	
4.973564e-06	4.177941e+00	1.693254e+00	6.663363e+00	5.084403e-01	
8.062106e-06	4.177976e+00	1.693254e+00	6.663349e+00	5.084367e-01	
1.375376e-05	4.178039e+00	1.693253e+00	6.663324e+00	5.084300e-01	
2.455430e-05	4.178160e+00	1.693253e+00	6.663276e+00	5.084172e-01	
4.559305e-05	4.178395e+00	1.693251e+00	6.663184e+00	5.083922e-01	
8.747538e-05	4.178863e+00	1.693249e+00	6.662999e+00	5.083427e-01	
1.722222e-04	4.179810e+00	1.693243e+00	6.662625e+00	5.082424e-01	
3.454540e-04	4.181746e+00	1.693232e+00	6.661863e+00	5.080374e-01	
7.007845e-04	4.185713e+00	1.693208e+00	6.660300e+00	5.076175e-01	
1.426972e-03	4.193808e+00	1.693157e+00	6.657116e+00	5.067611e-01	
2.894741e-03	4.210124e+00	1.693045e+00	6.650718e+00	5.050375e-01	
5.806451e-03	4.242305e+00	1.692790e+00	6.638176e+00	5.016482e-01	
1.143179e-02	4.303782e+00	1.692167e+00	6.614487e+00	4.952134e-01	
2.193317e-02	4.416110e+00	1.690551e+00	6.572032e+00	4.836075e-01	
4.072606e-02	4.609340e+00	1.686199e+00	6.501025e+00	4.641930e-01	
7.270739e-02	4.915899e+00	1.674602e+00	6.391334e+00	4.352331e-01	
1.240371e-01	5.352553e+00	1.645710e+00	6.232492e+00	3.993360e-01	
2.010631e-01	5.892197e+00	1.582266e+00	6.004571e+00	3.673111e-01	
3.081040e-01	6.446574e+00	1.466263e+00	5.666840e+00	3.543422e-01	
4.443054e-01	6.890635e+00	1.297409e+00	5.183335e+00	3.621861e-01	
6.006205e-01	7.124878e+00	1.105229e+00	4.587764e+00	3.687269e-01	
7.586922e-01	7.132287e+00	9.316984e-01	3.993096e+00	3.528312e-01	
8.933145e-01	6.995067e+00	8.046652e-01	3.518975e+00	3.207767e-01	
9.787696e-01	6.852045e+00	7.334848e-01	3.238283e+00	2.940867e-01	
1.021691e+00	6.766201e+00	7.002561e-01	3.103584e+00	2.794749e-01	
1.119427e+00	6.540706e+00	6.302697e-01	2.812564e+00	2.445623e-01	
1.318058e+00	5.984410e+00	5.086124e-01	2.286020e+00	1.738710e-01	
1.664945e+00	4.864971e+00	3.453994e-01	1.554460e+00	7.717946e-02	
2.250704e+00	3.125599e+00	1.684949e-01	7.618862e-01	6.789974e-03	
3.245658e+00	1.398729e+00	4.379622e-02	2.165441e-01	-3.120625e-03	
4.973564e+00	4.804252e-01	4.972405e-03	3.896890e-02	1.805455e-03	
8.062106e+00	1.887072e-01	3.219955e-04	8.119842e-03	1.427821e-03	
1.375376e+01	8.925822e-02	7.796708e-05	2.633869e-03	5.693161e-04	
2.455430e+01	4.444423e-02	5.641378e-05	9.616295e-04	1.562838e-04	
4.559305e+01	2.350785e-02	1.288148e-05	2.706543e-04	4.686601e-05	
8.747538e+01	1.730695e-02	2.047291e-06	8.502479e-05	2.549692e-05	
1.722222e+02	6.493959e-03	2.560377e-07	1.613559e-05	4.173513e-06	
3.454540e+02	-2.742850e-03	4.197807e-08	-1.349917e-06	-2.367520e-06	
7.007845e+02	-1.252713e-03	8.222858e-09	-3.095386e-07	-5.321902e-07	
1.426972e+03	3.150699e-04	1.091854e-09	1.094210e-07	3.168478e-09	
2.894741e+03	2.192069e-04	2.102515e-10	3.165126e-08	5.457888e-09	
5.806451e+03	1.058199e-04	4.566230e-11	7.315075e-09	1.330513e-09	
1.143179e+04	5.248291e-05	1.030175e-11	1.771606e-09	3.421488e-10	
2.193317e+04	2.676494e-05	2.469848e-12	4.542811e-10	9.259488e-11	
4.072606e+04	1.412108e-05	6.386472e-13	1.250005e-10	2.670141e-11	
7.270739e+04	7.759871e-06	1.804426e-13	3.740417e-11	8.322805e-12	
1.240371e+05	4.468956e-06	5.641379e-14	1.232317e-11	2.840837e-12	
2.010631e+05	2.712401e-06	1.976455e-14	4.521101e-12	1.074362e-12	
3.081040e+05	1.743791e-06	7.859002e-15	1.866065e-12	4.548693e-13	
4.443054e+05	1.192925e-06	3.587694e-15	8.743583e-13	2.175557e-13	
6.006205e+05	8.719813e-07	1.892636e-15	4.686879e-13	1.184600e-13	
7.586922e+05	6.835831e-07	1.137420e-15	2.891671e-13	7.393149e-14	
8.933145e+05	5.765344e-07	7.285398e-16	2.061133e-13	5.321099e-14	
9.787696e+05	5.244624e-07	5.221242e-16	1.704871e-13	4.434900e-14	
