  0.6930886E+00  0.1190377E-01  0.1299300E+00           4          75
  0.1476368E-03  0.1774298E+00 -0.6736260E-01 -0.2821607E-01  0.1041348E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7785206E-03  0.1772763E+00 -0.6728776E-01 -0.2820895E-01  0.1040135E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1916108E-02  0.1769999E+00 -0.6715307E-01 -0.2819749E-01  0.1037949E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3565090E-02  0.1766001E+00 -0.6695840E-01 -0.2818039E-01  0.1034782E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5731950E-02  0.1760764E+00 -0.6670361E-01 -0.2815712E-01  0.1030625E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8425210E-02  0.1754281E+00 -0.6638852E-01 -0.2812697E-01  0.1025466E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1165551E-01  0.1746543E+00 -0.6601293E-01 -0.2808907E-01  0.1019289E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1543569E-01  0.1737540E+00 -0.6557658E-01 -0.2804236E-01  0.1012078E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1978089E-01  0.1727259E+00 -0.6507922E-01 -0.2798561E-01  0.1003812E-01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2470864E-01  0.1715688E+00 -0.6452054E-01 -0.2791739E-01  0.9944679E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3023904E-01  0.1702811E+00 -0.6390024E-01 -0.2783611E-01  0.9840218E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3639486E-01  0.1688612E+00 -0.6321800E-01 -0.2773998E-01  0.9724470E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4320175E-01  0.1673073E+00 -0.6247348E-01 -0.2762702E-01  0.9597155E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5068846E-01  0.1656176E+00 -0.6166638E-01 -0.2749509E-01  0.9457982E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5888703E-01  0.1637901E+00 -0.6079640E-01 -0.2734184E-01  0.9306651E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6783309E-01  0.1618226E+00 -0.5986326E-01 -0.2716475E-01  0.9142862E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7756614E-01  0.1597130E+00 -0.5886672E-01 -0.2696113E-01  0.8966321E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8812992E-01  0.1574591E+00 -0.5780661E-01 -0.2672812E-01  0.8776744E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9957279E-01  0.1550585E+00 -0.5668282E-01 -0.2646273E-01  0.8573872E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
