  0.2476298E+00  0.4939763E-02  0.9707834E-01           4          75
  0.1476368E-03  0.6077070E-01 -0.2820839E-01 -0.3831846E-01  0.9092669E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7785206E-03  0.6071665E-01 -0.2817510E-01 -0.3825501E-01  0.9075472E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1916108E-02  0.6061929E-01 -0.2811518E-01 -0.3814208E-01  0.9044537E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3565090E-02  0.6047843E-01 -0.2802854E-01 -0.3797884E-01  0.8999864E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5731950E-02  0.6029380E-01 -0.2791509E-01 -0.3776523E-01  0.8941466E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8425210E-02  0.6006507E-01 -0.2777471E-01 -0.3750117E-01  0.8869358E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1165551E-01  0.5979180E-01 -0.2760725E-01 -0.3718655E-01  0.8783568E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1543569E-01  0.5947350E-01 -0.2741254E-01 -0.3682129E-01  0.8684130E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1978089E-01  0.5910961E-01 -0.2719039E-01 -0.3640528E-01  0.8571091E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.2470864E-01  0.5869948E-01 -0.2694059E-01 -0.3593845E-01  0.8444516E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3023904E-01  0.5824239E-01 -0.2666291E-01 -0.3542074E-01  0.8304486E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.3639486E-01  0.5773757E-01 -0.2635712E-01 -0.3485215E-01  0.8151107E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.4320175E-01  0.5718418E-01 -0.2602297E-01 -0.3423274E-01  0.7984514E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5068846E-01  0.5658131E-01 -0.2566021E-01 -0.3356264E-01  0.7804874E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.5888703E-01  0.5592802E-01 -0.2526861E-01 -0.3284209E-01  0.7612393E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.6783309E-01  0.5522333E-01 -0.2484794E-01 -0.3207146E-01  0.7407323E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.7756614E-01  0.5446621E-01 -0.2439799E-01 -0.3125126E-01  0.7189968E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.8812992E-01  0.5365562E-01 -0.2391857E-01 -0.3038220E-01  0.6960693E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.9957279E-01  0.5279052E-01 -0.2340956E-01 -0.2946519E-01  0.6719929E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
