-1.434000e+01	0.000000e+00	-3.150678e-01	-2.846239e-04
-1.433931e+01	0.000000e+00	-3.152422e-01	-2.849858e-04
-1.433861e+01	0.000000e+00	-3.154177e-01	-2.853460e-04
-1.433791e+01	0.000000e+00	-3.155943e-01	-2.857046e-04
-1.433720e+01	0.000000e+00	-3.157721e-01	-2.860615e-04
-1.433649e+01	0.000000e+00	-3.159510e-01	-2.864166e-04
-1.433577e+01	0.000000e+00	-3.161311e-01	-2.867697e-04
-1.433505e+01	0.000000e+00	-3.163124e-01	-2.871210e-04
-1.433432e+01	0.000000e+00	-3.164948e-01	-2.874702e-04
-1.433359e+01	0.000000e+00	-3.166784e-01	-2.878173e-04
-1.433285e+01	0.000000e+00	-3.168632e-01	-2.881622e-04
-1.433211e+01	0.000000e+00	-3.170492e-01	-2.885048e-04
-1.433136e+01	0.000000e+00	-3.172363e-01	-2.888451e-04
-1.433060e+01	0.000000e+00	-3.174247e-01	-2.891831e-04
-1.432985e+01	0.000000e+00	-3.176142e-01	-2.895185e-04
-1.432908e+01	0.000000e+00	-3.178049e-01	-2.898513e-04
-1.432831e+01	0.000000e+00	-3.179969e-01	-2.901815e-04
-1.432754e+01	0.000000e+00	-3.181900e-01	-2.905089e-04
-1.432676e+01	0.000000e+00	-3.183844e-01	-2.908335e-04
-1.432598e+01	0.000000e+00	-3.185799e-01	-2.911551e-04
-1.432518e+01	0.000000e+00	-3.187767e-01	-2.914737e-04
-1.432439e+01	0.000000e+00	-3.189747e-01	-2.917892e-04
-1.432359e+01	0.000000e+00	-3.191739e-01	-2.921015e-04
-1.432278e+01	0.000000e+00	-3.193744e-01	-2.924104e-04
-1.432197e+01	0.000000e+00	-3.195761e-01	-2.927160e-04
-1.432115e+01	0.000000e+00	-3.197790e-01	-2.930181e-04
-1.432033e+01	0.000000e+00	-3.199831e-01	-2.933165e-04
-1.431950e+01	0.000000e+00	-3.201885e-01	-2.936112e-04
-1.431866e+01	0.000000e+00	-3.203951e-01	-2.939022e-04
-1.431782e+01	0.000000e+00	-3.206030e-01	-2.941892e-04
-1.431697e+01	0.000000e+00	-3.208121e-01	-2.944721e-04
-1.431612e+01	0.000000e+00	-3.210225e-01	-2.947510e-04
-1.431526e+01	0.000000e+00	-3.212341e-01	-2.950255e-04
-1.431440e+01	0.000000e+00	-3.214470e-01	-2.952958e-04
-1.431353e+01	0.000000e+00	-3.216611e-01	-2.955615e-04
-1.431265e+01	0.000000e+00	-3.218765e-01	-2.958227e-04
-1.431177e+01	0.000000e+00	-3.220932e-01	-2.960791e-04
-1.431088e+01	0.000000e+00	-3.223111e-01	-2.963307e-04
-1.430998e+01	0.000000e+00	-3.225302e-01	-2.965773e-04
-1.430908e+01	0.000000e+00	-3.227507e-01	-2.968188e-04
-1.430817e+01	0.000000e+00	-3.229723e-01	-2.970550e-04
-1.430726e+01	0.000000e+00	-3.231953e-01	-2.972859e-04
-1.430634e+01	0.000000e+00	-3.234195e-01	-2.975114e-04
-1.430541e+01	0.000000e+00	-3.236450e-01	-2.977312e-04
-1.430448e+01	0.000000e+00	-3.238717e-01	-2.979454e-04
-1.430354e+01	0.000000e+00	-3.240997e-01	-2.981536e-04
-1.430260e+01	0.000000e+00	-3.243290e-01	-2.983558e-04
-1.430164e+01	0.000000e+00	-3.245595e-01	-2.985519e-04
-1.430068e+01	0.000000e+00	-3.247913e-01	-2.987416e-04
-1.429972e+01	0.000000e+00	-3.250243e-01	-2.989250e-04
-1.429875e+01	0.000000e+00	-3.252586e-01	-2.991017e-04
-1.429777e+01	0.000000e+00	-3.254941e-01	-2.992716e-04
-1.429678e+01	0.000000e+00	-3.257309e-01	-2.994347e-04
-1.429579e+01	0.000000e+00	-3.259690e-01	-2.995907e-04
-1.429479e+01	0.000000e+00	-3.262083e-01	-2.997395e-04
-1.429378e+01	0.000000e+00	-3.264488e-01	-2.998809e-04
-1.429277e+01	0.000000e+00	-3.266906e-01	-3.000147e-04
-1.429175e+01	0.000000e+00	-3.269336e-01	-3.001409e-04
-1.429072e+01	0.000000e+00	-3.271778e-01	-3.002591e-04
-1.428969e+01	0.000000e+00	-3.274233e-01	-3.003693e-04
-1.428864e+01	0.000000e+00	-3.276700e-01	-3.004712e-04
-1.428759e+01	0.000000e+00	-3.279179e-01	-3.005648e-04
-1.428654e+01	0.000000e+00	-3.281670e-01	-3.006497e-04
-1.428547e+01	0.000000e+00	-3.284174e-01	-3.007259e-04
-1.428440e+01	0.000000e+00	-3.286689e-01	-3.007931e-04
-1.428332e+01	0.000000e+00	-3.289216e-01	-3.008511e-04
-1.428224e+01	0.000000e+00	-3.291755e-01	-3.008997e-04
-1.428115e+01	0.000000e+00	-3.294306e-01	-3.009388e-04
-1.428004e+01	0.000000e+00	-3.296869e-01	-3.009682e-04
-1.427894e+01	0.000000e+00	-3.299443e-01	-3.009876e-04
-1.427782e+01	0.000000e+00	-3.302029e-01	-3.009968e-04
-1.427669e+01	0.000000e+00	-3.304626e-01	-3.009956e-04
-1.427556e+01	0.000000e+00	-3.307234e-01	-3.009838e-04
-1.427442e+01	0.000000e+00	-3.309854e-01	-3.009612e-04
