-1.434000e+01	0.000000e+00	-2.237335e-01	1.405519e-11
-1.433931e+01	0.000000e+00	-2.235337e-01	1.401825e-11
-1.433861e+01	0.000000e+00	-2.233343e-01	1.398115e-11
-1.433791e+01	0.000000e+00	-2.231355e-01	1.394418e-11
-1.433720e+01	0.000000e+00	-2.229372e-01	1.390763e-11
-1.433649e+01	0.000000e+00	-2.227394e-01	1.387075e-11
-1.433577e+01	0.000000e+00	-2.225424e-01	1.383416e-11
-1.433505e+01	0.000000e+00	-2.223461e-01	1.379799e-11
-1.433432e+01	0.000000e+00	-2.221505e-01	1.376135e-11
-1.433359e+01	0.000000e+00	-2.219558e-01	1.372516e-11
-1.433285e+01	0.000000e+00	-2.217619e-01	1.368897e-11
-1.433211e+01	0.000000e+00	-2.215690e-01	1.365354e-11
-1.433136e+01	0.000000e+00	-2.213771e-01	1.361741e-11
-1.433060e+01	0.000000e+00	-2.211863e-01	1.358188e-11
-1.432985e+01	0.000000e+00	-2.209966e-01	1.354591e-11
-1.432908e+01	0.000000e+00	-2.208082e-01	1.351106e-11
-1.432831e+01	0.000000e+00	-2.206209e-01	1.347526e-11
-1.432754e+01	0.000000e+00	-2.204351e-01	1.344047e-11
-1.432676e+01	0.000000e+00	-2.202506e-01	1.340586e-11
-1.432598e+01	0.000000e+00	-2.200677e-01	1.337157e-11
-1.432518e+01	0.000000e+00	-2.198863e-01	1.333679e-11
-1.432439e+01	0.000000e+00	-2.197065e-01	1.330297e-11
-1.432359e+01	0.000000e+00	-2.195284e-01	1.326881e-11
-1.432278e+01	0.000000e+00	-2.193522e-01	1.323562e-11
-1.432197e+01	0.000000e+00	-2.191778e-01	1.320176e-11
-1.432115e+01	0.000000e+00	-2.190053e-01	1.316892e-11
-1.432033e+01	0.000000e+00	-2.188349e-01	1.313551e-11
-1.431950e+01	0.000000e+00	-2.186666e-01	1.310334e-11
-1.431866e+01	0.000000e+00	-2.185005e-01	1.307108e-11
-1.431782e+01	0.000000e+00	-2.183368e-01	1.303927e-11
-1.431697e+01	0.000000e+00	-2.181754e-01	1.300755e-11
-1.431612e+01	0.000000e+00	-2.180164e-01	1.297619e-11
-1.431526e+01	0.000000e+00	-2.178601e-01	1.294453e-11
-1.431440e+01	0.000000e+00	-2.177064e-01	1.291443e-11
-1.431353e+01	0.000000e+00	-2.175555e-01	1.288418e-11
-1.431265e+01	0.000000e+00	-2.174074e-01	1.285409e-11
-1.431177e+01	0.000000e+00	-2.172623e-01	1.282532e-11
-1.431088e+01	0.000000e+00	-2.171203e-01	1.279591e-11
-1.430998e+01	0.000000e+00	-2.169814e-01	1.276663e-11
-1.430908e+01	0.000000e+00	-2.168459e-01	1.273864e-11
-1.430817e+01	0.000000e+00	-2.167136e-01	1.271091e-11
-1.430726e+01	0.000000e+00	-2.165849e-01	1.268382e-11
-1.430634e+01	0.000000e+00	-2.164598e-01	1.265653e-11
-1.430541e+01	0.000000e+00	-2.163384e-01	1.263013e-11
-1.430448e+01	0.000000e+00	-2.162208e-01	1.260432e-11
-1.430354e+01	0.000000e+00	-2.161071e-01	1.257903e-11
-1.430260e+01	0.000000e+00	-2.159975e-01	1.255430e-11
-1.430164e+01	0.000000e+00	-2.158920e-01	1.252930e-11
-1.430068e+01	0.000000e+00	-2.157909e-01	1.250547e-11
-1.429972e+01	0.000000e+00	-2.156941e-01	1.248233e-11
-1.429875e+01	0.000000e+00	-2.156019e-01	1.245958e-11
-1.429777e+01	0.000000e+00	-2.155143e-01	1.243735e-11
-1.429678e+01	0.000000e+00	-2.154315e-01	1.241583e-11
-1.429579e+01	0.000000e+00	-2.153536e-01	1.239473e-11
-1.429479e+01	0.000000e+00	-2.152807e-01	1.237515e-11
-1.429378e+01	0.000000e+00	-2.152130e-01	1.235486e-11
-1.429277e+01	0.000000e+00	-2.151506e-01	1.233596e-11
-1.429175e+01	0.000000e+00	-2.150936e-01	1.231813e-11
-1.429072e+01	0.000000e+00	-2.150421e-01	1.229989e-11
-1.428969e+01	0.000000e+00	-2.149963e-01	1.228249e-11
-1.428864e+01	0.000000e+00	-2.149563e-01	1.226651e-11
-1.428759e+01	0.000000e+00	-2.149223e-01	1.225128e-11
-1.428654e+01	0.000000e+00	-2.148944e-01	1.223623e-11
-1.428547e+01	0.000000e+00	-2.148726e-01	1.222209e-11
-1.428440e+01	0.000000e+00	-2.148573e-01	1.220946e-11
-1.428332e+01	0.000000e+00	-2.148484e-01	1.219673e-11
-1.428224e+01	0.000000e+00	-2.148461e-01	1.218526e-11
-1.428115e+01	0.000000e+00	-2.148506e-01	1.217453e-11
-1.428004e+01	0.000000e+00	-2.148621e-01	1.216480e-11
-1.427894e+01	0.000000e+00	-2.148805e-01	1.215574e-11
-1.427782e+01	0.000000e+00	-2.149062e-01	1.214709e-11
-1.427669e+01	0.000000e+00	-2.149392e-01	1.213992e-11
-1.427556e+01	0.000000e+00	-2.149796e-01	1.213336e-11
-1.427442e+01	0.000000e+00	-2.150276e-01	1.212789e-11
-1.427328e+01	0.000000e+00	-2.150834e-01	1.212361e-11
